gait number,px,py,pz,vx,vy,vz,ax,ay,az,
15,-0.651221,-1.12984,0.0196214,-0.0410724,-0.282175,-0.34161,0.36269,0.385504,0.564411,
15,-0.6516,-1.13232,0.0160083,-0.0348166,-0.214616,-0.240155,-0.227183,1.07164,1.51221,
15,-0.652124,-1.13385,0.0134934,-0.0698844,-0.0906527,-0.121966,-0.479789,1.53545,0.905584,
15,-0.652882,-1.13434,0.0118,-0.0818661,-0.00709615,-0.0758623,0.24348,0.247843,0.0425859,
15,-0.653633,-1.13437,0.0103797,-0.0683056,-0.000624582,-0.0673214,0.0409485,-0.0361087,0.139769,
15,-0.654259,-1.13434,0.00907047,-0.056816,0.00747071,-0.0536738,0.201262,0.280947,0.146697,
15,-0.65471,-1.1342,0.00787992,-0.0333713,0.0207892,-0.0435747,0.28468,0.0703784,0.0674226,
15,-0.654966,-1.13397,0.00677493,-0.0179558,0.0244874,-0.0365639,0.0375672,0.0848148,0.0837372,
15,-0.655118,-1.13372,0.00574577,-0.0123451,0.0260818,-0.028408,0.0847873,0.0274873,0.0907678,
15,-0.655215,-1.13346,0.00479802,-0.00707324,0.0254736,-0.020282,0.0306592,0.0399095,0.0831272,
15,-0.655267,-1.13322,0.00392371,-0.00330303,0.0232387,-0.0137199,0.0541725,-0.0056763,0.0588844,
15,-0.655274,-1.13301,0.00310624,0.00179986,0.0189582,-0.0089136,0.0578289,-0.00179648,0.0473313,
15,-0.655238,-1.13284,0.00233172,0.00538303,0.0144095,-0.00512985,0.0231893,-0.0111422,0.038037,
15,-0.655189,-1.13272,0.00159193,0.00452499,0.00910012,-0.00196904,-0.0327154,-0.0173066,0.034631,
15,-0.655164,-1.13265,0.000880305,0.000489176,0.00488982,0.000504541,-0.0415972,0.0112661,0.0240264,
16,0,0,0,0,0,0,0,0,0,
16,-1.41856e-05,-3.44651e-05,-0.000767004,-0.00283712,-0.00689302,0.00127839,0.0185182,0.00251246,0.00388202,
16,-5.21459e-05,-0.000138491,-0.00151861,-0.00475495,-0.0139122,0.00307898,0.0187418,-0.00257246,0.0106463,
16,-0.000108684,-0.000312848,-0.0022505,-0.00655258,-0.0209592,0.00522293,0.0209688,0.00194612,0.0108824,
16,-0.000184485,-0.000560425,-0.00296024,-0.00860773,-0.0285562,0.00750899,0.0134917,-0.0137869,0.0135435,
16,-0.000293804,-0.000893192,-0.00364557,-0.0132561,-0.037997,0.010104,-0.0318998,-0.0356436,0.0171816,
16,-0.000466395,-0.00133256,-0.00430076,-0.021262,-0.0498758,0.0135367,-0.05496,-0.0634904,0.0306212,
16,-0.000715239,-0.00189062,-0.00491403,-0.0285069,-0.0617369,0.0184875,-0.0163847,-0.0352824,0.0481309,
16,-0.00101877,-0.00255863,-0.0054729,-0.0322001,-0.0718654,0.0244182,0.0174499,-0.0281676,0.0506002,
16,-0.00133826,-0.0033182,-0.00596942,-0.031698,-0.0800493,0.0309574,0.069146,0.00436148,0.0605359,
16,-0.00162946,-0.00414416,-0.00639607,-0.0265419,-0.0851417,0.0383906,0.112331,0.0348601,0.0688255,
16,-0.0018723,-0.00502215,-0.00674707,-0.0220247,-0.0904575,0.046089,0.0561232,-0.000192096,0.0659448,
16,-0.00208309,-0.00596291,-0.00701907,-0.0201347,-0.0976936,0.0541894,0.058767,-0.00428942,0.0770191,
16,-0.00227172,-0.00698092,-0.0072075,-0.0175908,-0.105909,0.0628055,0.0694563,-0.020159,0.0764596,
16,-0.0024415,-0.00809145,-0.00730185,-0.0163646,-0.116195,0.0730031,0.0319018,-0.0465124,0.109261,
16,-0.00262706,-0.00934054,-0.00727245,-0.0207473,-0.133624,0.0875561,-0.0448932,-0.165774,0.165256,
16,-0.00285311,-0.0107697,-0.00709272,-0.0244621,-0.152203,0.10307,0.0455177,-0.0699592,0.128843,
16,-0.00309485,-0.0123736,-0.00676766,-0.0238878,-0.168571,0.116621,0.0425503,-0.120696,0.125248,
16,-0.0033385,-0.0141544,-0.00630448,-0.024842,-0.187597,0.130694,0.0143557,-0.124137,0.139483,
16,-0.00360654,-0.0161305,-0.00569724,-0.0287645,-0.207624,0.145434,-0.017966,-0.14112,0.138857,
16,-0.00392506,-0.0183143,-0.00494596,-0.0349403,-0.229143,0.1595,-0.0315833,-0.154555,0.125725,
16,-0.00430971,-0.0207192,-0.00405324,-0.0419892,-0.251836,0.173723,-0.0357637,-0.165051,0.14207,
16,-0.00477016,-0.0233607,-0.003015,-0.0501012,-0.276456,0.188603,-0.0532607,-0.193849,0.139098,
16,-0.00532076,-0.0262662,-0.00182867,-0.0600181,-0.304654,0.203343,-0.0725592,-0.237999,0.139232,
16,-0.00599207,-0.0294875,-0.000484635,-0.0742436,-0.339595,0.220144,-0.141101,-0.331299,0.181111,
16,-0.00684477,-0.0331161,0.00105682,-0.0962974,-0.386121,0.242826,-0.23216,-0.474207,0.259146,
16,-0.00796589,-0.0372706,0.00288251,-0.127926,-0.444794,0.276992,-0.336294,-0.578947,0.41523,
16,-0.00948698,-0.0420761,0.00506481,-0.176293,-0.516295,0.314146,-0.573425,-0.735715,0.320064,
16,-0.0115264,-0.0476555,0.00759151,-0.231586,-0.599592,0.345873,-0.477505,-0.819454,0.304582,
16,-0.0140875,-0.0541113,0.0104567,-0.280636,-0.691571,0.381844,-0.446127,-0.912721,0.406583,
16,-0.0170922,-0.0614896,0.0137757,-0.320301,-0.784084,0.436635,-0.28618,-0.830327,0.688275,
16,-0.020463,-0.0697354,0.0178997,-0.353866,-0.865077,0.542841,-0.321755,-0.677868,1.45482,
16,-0.0241443,-0.0787836,0.0232037,-0.382396,-0.944563,0.672635,-0.183535,-0.799584,1.16915,
16,-0.0282228,-0.0886735,0.0298707,-0.433294,-1.03342,0.815458,-0.777796,-0.868935,1.72046,
16,-0.0329012,-0.0994835,0.0380498,-0.502391,-1.12858,0.975025,-0.554545,-0.928002,1.5105,
16,-0.0382052,-0.111267,0.0474762,-0.558413,-1.22817,1.06494,-0.511239,-0.959366,0.300528,
16,-0.0442728,-0.124211,0.0572333,-0.655116,-1.36051,1.04116,-1.38392,-1.59568,-0.807567,
16,-0.0514216,-0.138677,0.0665342,-0.774639,-1.53276,0.973696,-0.976494,-1.77312,-0.590055,
16,-0.0596383,-0.154845,0.0754867,-0.868689,-1.70075,0.971486,-0.864568,-1.50859,0.522813,
16,-0.0686568,-0.172516,0.0841916,-0.935022,-1.83355,0.924155,-0.411419,-1.05589,-1.50995,
16,-0.0781854,-0.191306,0.091961,-0.970699,-1.92446,0.784414,-0.239588,-0.654323,-1.36117,
16,-0.0880169,-0.210877,0.0983836,-0.99559,-1.98968,0.654787,-0.191518,-0.532318,-1.30378,
16,-0.0981024,-0.231055,0.103517,-1.02152,-2.04599,0.52662,-0.260768,-0.47275,-1.33137,
16,-0.108479,-0.25179,0.107375,-1.05385,-2.10104,0.399589,-0.322055,-0.506606,-1.28063,
16,-0.119201,-0.27309,0.109969,-1.09044,-2.15886,0.273944,-0.347595,-0.529039,-1.30312,
16,-0.130283,-0.294977,0.111312,-1.12609,-2.21867,0.149226,-0.302736,-0.547333,-1.26174,
16,-0.141695,-0.317462,0.111438,-1.15618,-2.27817,0.0307131,-0.234477,-0.522734,-1.1766,
16,-0.153376,-0.34053,0.110422,-1.18002,-2.33553,-0.0792263,-0.175083,-0.503589,-1.08695,
16,-0.16527,-0.364172,0.108354,-1.19874,-2.39286,-0.17973,-0.130306,-0.522058,-0.984227,
16,-0.177339,-0.388393,0.105334,-1.21514,-2.45136,-0.269586,-0.127594,-0.527644,-0.869886,
16,-0.189571,-0.413205,0.101479,-1.23122,-2.51098,-0.346748,-0.123934,-0.544901,-0.725417,
16,-0.201962,-0.438614,0.0969349,-1.24697,-2.57079,-0.407354,-0.120778,-0.531429,-0.532373,
16,-0.214514,-0.464606,0.091882,-1.26341,-2.6276,-0.448547,-0.138022,-0.48359,-0.329625,
16,-0.227217,-0.491135,0.0864948,-1.27728,-2.67823,-0.474215,-0.0683872,-0.405665,-0.215854,
16,-0.240018,-0.518124,0.0808985,-1.28292,-2.7196,-0.490373,0.0298297,-0.294652,-0.135743,
16,-0.252839,-0.545473,0.0751768,-1.2812,-2.75012,-0.499282,0.0816096,-0.184514,-0.068083,
16,-0.265625,-0.573076,0.069392,-1.276,-2.77048,-0.503008,0.100782,-0.0875553,-0.0300411,
16,-0.278344,-0.60084,0.0635907,-1.26778,-2.78245,-0.502563,0.143022,-0.0134531,0.0169222,
16,-0.290941,-0.628676,0.0578371,-1.25171,-2.78477,-0.493472,0.261062,0.109203,0.146248,
16,-0.303335,-0.656452,0.0522705,-1.22712,-2.77038,-0.465178,0.316647,0.327251,0.408396,
16,-0.315475,-0.683949,0.0471176,-1.20082,-2.72902,-0.410729,0.29573,0.659025,0.679503,
16,-0.327311,-0.710856,0.0426146,-1.16642,-2.65241,-0.335174,0.482101,1.04588,0.838688,
16,-0.33871,-0.736807,0.0389067,-1.11345,-2.53772,-0.251736,0.674051,1.43542,0.840201,
16,-0.349503,-0.761466,0.0360149,-1.04508,-2.39404,-0.171941,0.796278,1.63685,0.76443,
16,-0.359582,-0.784584,0.033901,-0.970685,-2.22963,-0.096167,0.796778,1.85802,0.75822,
16,-0.36896,-0.805958,0.0325383,-0.905031,-2.04526,-0.021701,0.618105,2.04386,0.737763,
16,-0.377749,-0.825447,0.0318551,-0.8526,-1.85256,0.0397584,0.527175,2.02785,0.493051,
16,-0.386049,-0.843022,0.0316417,-0.807436,-1.66236,0.0722242,0.469952,1.99283,0.146662,
16,-0.393925,-0.858708,0.0315873,-0.767733,-1.47485,0.0715792,0.415862,1.97301,-0.181993,
16,-0.401414,-0.872534,0.0313585,-0.730225,-1.29027,0.0373386,0.425183,1.93307,-0.538264,
16,-0.408502,-0.884549,0.0306214,-0.687266,-1.11277,-0.0300823,0.526996,1.82873,-0.858451,
16,-0.41507,-0.894806,0.0290956,-0.626291,-0.938727,-0.120389,0.79247,1.86268,-1.00485,
16,-0.420929,-0.903309,0.0266854,-0.54554,-0.761786,-0.206975,0.930202,1.88771,-0.782569,
16,-0.426013,-0.91001,0.0236735,-0.471207,-0.578414,-0.240726,0.661601,1.99381,0.0722769,
16,-0.430418,-0.914756,0.0205597,-0.409803,-0.370843,-0.227349,0.666638,2.38105,0.178281,
16,-0.434046,-0.917537,0.0174329,-0.315807,-0.185251,-0.243337,1.32604,1.54574,-0.526419,
16,-0.436611,-0.918686,0.0144792,-0.197252,-0.0445414,-0.192712,1.16735,1.46599,1.53634,
16,-0.437811,-0.918785,0.0122879,-0.0427628,0.0245809,-0.0908854,2.05863,0.0862718,0.517453,
16,-0.437894,-0.918626,0.0108175,0.026088,0.00732636,-0.0485155,-0.578585,-0.295003,0.324177,
16,-0.437919,-0.918701,0.00968488,-0.0310757,-0.0224094,-0.0233223,-0.510473,-0.168188,0.167266,
16,-0.438293,-0.91896,0.008741,-0.0436475,-0.029367,-0.0107736,0.330527,0.169383,0.0663868,
16,-0.4386,-0.919206,0.00787138,-0.0177797,-0.0197971,-0.00847256,0.273208,0.168764,-0.0416547,
16,-0.438715,-0.919367,0.00701936,-0.005104,-0.0124706,-0.00725223,0.061576,0.123649,0.044353,
16,-0.438775,-0.919495,0.00619781,-0.0070305,-0.0129812,-0.00237816,-0.0244929,0.00898399,0.0328354,
16,-0.43887,-0.919641,0.00541152,-0.0118896,-0.0162373,-0.000199988,0.00178847,0.0676749,-0.0106091,
16,-0.43898,-0.919776,0.00462923,-0.0102347,-0.0108684,-0.0015795,0.108311,0.184827,-0.0396965,
16,-0.439063,-0.919841,0.00382905,-0.00621936,-0.00200778,-0.00377789,0.0499102,0.13886,-0.0273037,
16,-0.439118,-0.919837,0.00301197,-0.00480998,0.00277672,-0.00495779,0.0551827,0.101726,-0.0189323,
16,-0.439157,-0.919796,0.00218916,-0.00306734,0.00530974,-0.00492519,0.0567048,0.0929584,-0.00258383,
16,-0.439175,-0.919739,0.00137434,-0.000574479,0.00621638,-0.00336008,0.0704775,0.0685685,0.0123114,
16,-0.439164,-0.919681,0.000580061,0.00280886,0.00526303,-0.000816152,0.0748593,0.0550382,0.0173716,
