timeStamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,px,py,pz,vx,vy,vz,lin_ax,lin_ay,lin_az,stationary,foot-contact,foot-off,state_vv,
11.57,-0.7311,-0.5191,0.724,-8.8987,-46.767,-123.672,0.920505,-0.233385,0.304971,0.0426386,0.0450011,-0.0109186,0.0431388,0.00753618,-0.131036,-0.535112,-0.0857186,-0.0840745,0.145024,0,0,0,4,
11.58,-0.7058,-0.3745,0.677,-0.1337,-32.6614,-112.336,0.921509,-0.236072,0.300871,0.0345429,0.045028,-0.0122414,0.0378361,-0.00215098,-0.133521,-0.525443,-0.134929,0.0320878,0.0370126,0,0,0,4,
11.59,-0.8111,-0.4418,0.7167,5.9694,-13.2157,-93.5252,0.921964,-0.237975,0.29871,0.0273473,0.0449314,-0.0135661,0.0326316,-0.0171799,-0.131414,-0.515453,-0.194622,0.00951891,0.151583,0,0,0,4,
11.6,-0.8028,-0.665,0.6057,22.8119,5.491,-72.3558,0.922133,-0.238604,0.298215,0.0207596,0.0446655,-0.0149342,0.0275579,-0.0359937,-0.14222,-0.499288,-0.212095,-0.231159,0.162882,0,0,0,4,
11.61,-0.8223,-0.7904,0.48,53.5526,33.1845,-46.8444,0.922137,-0.236206,0.300458,0.0148144,0.0441913,-0.0165095,0.0226426,-0.0588516,-0.17283,-0.483767,-0.277067,-0.394231,0.138472,0,0,0,4,
11.62,-2.4467,-2.5868,2.2331,100.032,66.0338,-20.5581,0.922166,-0.22953,0.305727,0.00899562,0.0434588,-0.0185925,0.0185908,-0.0876404,-0.243771,-0.326589,-0.333013,-1.0534,3.0509,0,0,0,4,
11.63,-3.5032,-0.882,3.4829,288.802,-95.8314,-5.059,0.930194,-0.205502,0.298535,0.00318211,0.0423015,-0.0210577,0.017022,-0.143817,-0.249278,0.0128196,-0.835436,0.939788,3.85367,0,0,0,4,
11.64,1.2848,2.085,0.8438,64.9076,-147.977,-89.8155,0.93535,-0.201938,0.284541,-0.00304355,0.0409828,-0.0228103,0.0176489,-0.119935,-0.101227,0.112565,1.29918,2.07725,-1.83521,0,0,0,4,
11.65,0.0313,1.087,1.7652,20.4342,-35.5957,-9.0444,0.936834,-0.199827,0.281124,-0.00353188,0.0403146,-0.0229072,0.0183084,-0.0136912,0.0818482,0.0193454,0.843698,1.65384,-0.080365,0,0,0,4,
11.66,-0.3501,-1.6086,0.4026,-25.0844,-12.5104,-9.8593,0.936516,-0.203032,0.27987,-0.00379085,0.0404118,-0.021997,0.0185115,0.0331347,0.100181,0.0212673,0.0878082,-1.28141,0.104466,0,0,0,4,
11.67,-0.6069,-0.9941,0.627,1.7113,10.6925,5.8042,0.936065,-0.203614,0.280953,-0.00378285,0.0407523,-0.0214563,0.0187965,0.0349662,0.00795212,0.0357328,-0.0736201,-0.600234,0.175366,0,0,0,4,
11.68,-0.4369,0.6438,1.1751,-11.9676,13.9876,3.2504,0.935726,-0.203707,0.282027,-0.00326127,0.0411348,-0.0212566,0.0191697,0.0415329,0.0319937,0.0388958,0.184346,1.08904,-0.125963,0,0,0,4,
11.69,-0.5816,-0.2892,0.8324,-36.1144,19.6013,-4.6052,0.93475,-0.205881,0.283683,-0.00280325,0.0415978,-0.0206385,0.019543,0.0510586,0.091626,0.0357823,-0.0132939,0.125368,0.0474069,0,0,0,4,
11.7,-0.5075,-0.7007,0.5643,-33.4877,18.0861,-5.375,0.933466,-0.209596,0.285178,-0.00297313,0.0421,-0.0197784,0.0199083,0.0493874,0.0803897,0.0372715,-0.0439285,-0.355782,-0.0321269,0,0,0,4,
11.71,-0.5979,-0.4905,0.6995,-20.9753,16.1139,-1.9507,0.93239,-0.211996,0.286918,-0.00299871,0.0425723,-0.0190848,0.0202855,0.0450637,0.0583445,0.0381693,-0.0673719,-0.0949971,0.0353484,0,0,0,4,
11.72,-0.6147,-0.5192,0.6832,-12.6103,5.8037,-1.1765,0.931722,-0.213704,0.287822,-0.00298419,0.0429913,-0.0185542,0.0206904,0.0387469,0.0477743,0.0428088,-0.0845623,-0.121837,0.044157,0,0,0,4,
11.73,-0.5875,-0.612,0.6172,-0.3468,-2.2049,1.1791,0.931505,-0.214478,0.287946,-0.00301244,0.0433426,-0.0181634,0.0211375,0.0315156,0.0303725,0.0466009,-0.0860166,-0.234275,0.0180734,0,0,0,4,
11.74,-0.6011,-0.5004,0.6935,9.4335,-7.4382,1.9227,0.93158,-0.214318,0.287823,-0.00305199,0.0436253,-0.0179417,0.0216207,0.0250082,0.0139857,0.050049,-0.0698026,-0.101142,0.037143,0,0,0,4,
11.75,-0.5451,-0.3905,0.7378,12.9561,-11.9339,1.8984,0.93202,-0.212677,0.287623,-0.00266183,0.0438608,-0.0178249,0.022133,0.0220987,0.00936426,0.0524156,-0.0126661,0.00558727,-0.00397533,0,0,0,4,
11.76,-0.5199,-0.3455,0.7583,13.2091,-12.9433,2.0598,0.932837,-0.21076,0.28639,-0.00239063,0.0440872,-0.0177179,0.022655,0.0231765,0.0120294,0.0519859,0.011488,0.0474115,-0.0198662,0,0,0,4,
11.77,-0.5108,-0.2453,0.8047,9.1528,-12.4388,1.233,0.933551,-0.209173,0.28523,-0.00207877,0.0443348,-0.0175483,0.0231666,0.0263412,0.0218966,0.05033,0.0298818,0.15242,-0.0289751,0,0,0,4,
11.78,-0.505,-0.3078,0.7748,3.6573,-11.3733,-0.2028,0.934149,-0.208099,0.284055,-0.00179469,0.044617,-0.0172718,0.0236592,0.030101,0.0333967,0.0481903,0.0236191,0.0807023,-0.029729,0,0,0,4,
11.79,-0.5191,-0.3597,0.7602,1.8598,-10.8078,-0.3217,0.934703,-0.207181,0.282904,-0.00149369,0.0449313,-0.0169111,0.0241344,0.0327712,0.0387582,0.0468382,0.00766765,0.0272684,-0.0129174,0,0,0,4,
11.8,-0.5366,-0.3806,0.7818,1.6574,-10.5802,0.2018,0.935249,-0.20627,0.281763,-0.00115589,0.0452677,-0.0165124,0.0246084,0.0345003,0.0409683,0.0479638,0.00443214,0.0164532,0.0207845,0,0,0,4,
11.81,-0.5294,-0.3937,0.7809,1.4795,-10.0134,-0.0275,0.9358,-0.205932,0.280178,-0.0011175,0,0,0,0,0,0,0.00817388,0.00237701,0.0214174,1,1,0,0,
11.82,-0.5194,-0.4031,0.7747,1.2203,-8.7705,0.1243,0.936148,-0.206342,0.278706,-0.00129985,0,0,0,0,0,0,0.0113449,-0.00903792,0.0151563,1,0,0,0,
11.83,-0.5289,-0.4033,0.7762,1.4485,-7.114,0.377,0.936299,-0.207034,0.277681,-0.00151906,0,0,0,0,0,0,0.00198993,-0.00613776,0.0213423,1,0,0,0,
11.84,-0.5332,-0.3898,0.7804,1.5083,-5.5699,0.142,0.936626,-0.206022,0.277333,-0.00115779,0,0,0,0,0,0,-0.00167738,0.00605824,0.0215423,1,0,0,0,
11.85,-0.533,-0.3769,0.7857,0.6601,-4.3548,-0.3677,0.936933,-0.205103,0.27698,-0.000864624,0,0,0,0,0,0,-0.000930116,0.0178289,0.0205282,1,0,0,0,
11.86,-0.5245,-0.3919,0.7862,-0.2993,-2.7852,-0.6866,0.937278,-0.204846,0.276004,-0.000937033,0,0,0,0,0,0,0.00610828,0.00271168,0.0222939,1,0,0,0,
11.87,-0.532,-0.391,0.7882,-1.0701,-0.9782,-0.7979,0.9375,-0.204103,0.275798,-0.000733282,0,0,0,0,0,0,0.00024569,0.0035216,0.0273627,1,0,0,0,
11.88,-0.5266,-0.3981,0.7845,-1.9568,0.2665,-1.0806,0.937457,-0.205043,0.275243,-0.00112248,0,0,0,0,0,0,0.00249478,-0.00297143,0.0244734,1,0,0,0,
11.89,-0.53,-0.405,0.7758,-2.146,1.3365,-0.7885,0.937135,-0.206023,0.275602,-0.00133213,0,0,0,0,0,0,-0.00333631,-0.0101079,0.0222545,1,0,0,0,
11.9,-0.5468,-0.3889,0.7815,-3.025,1.6225,-1.0139,0.9369,-0.20587,0.276515,-0.00107104,0,0,0,0,0,0,-0.0144195,0.00842559,0.029075,1,0,0,0,
11.91,-0.542,-0.3791,0.7821,-4.0334,1.6634,-1.9187,0.936809,-0.205463,0.277129,-0.000816651,0,0,0,0,0,0,-0.00980033,0.0161816,0.0232885,1,0,0,0,
11.92,-0.5375,-0.3762,0.7833,-5.2553,1.7334,-2.6657,0.936787,-0.205081,0.27749,-0.000621345,0,0,0,0,0,0,-0.0049094,0.0179476,0.0207691,1,0,0,0,
11.93,-0.5327,-0.3717,0.7779,-6.3892,1.8042,-3.4131,0.936766,-0.204803,0.277766,-0.000474775,0,0,0,0,0,0,-0.0035672,0.0188412,0.0124437,1,0,0,0,
11.94,-0.5165,-0.377,0.7685,-7.0373,1.9919,-3.7436,0.936868,-0.204816,0.277416,-0.000550082,0,0,0,0,0,0,0.005095,0.00855008,-0.00110435,1,0,0,0,
11.95,-0.5082,-0.3866,0.7517,-6.775,2.1656,-3.7454,0.936654,-0.206269,0.277053,-0.00107387,0,0,0,0,0,0,0.0036957,-0.00458176,-0.0145156,1,0,0,0,
11.96,-0.5034,-0.3971,0.748,-5.3275,2.7863,-3.2296,0.936411,-0.207634,0.276852,-0.00159275,0,0,0,0,0,0,0.00656822,-0.0132736,-0.015715,1,0,0,0,
11.97,-0.5128,-0.3867,0.7494,-3.8997,2.7978,-2.1519,0.935976,-0.208621,0.277575,-0.00178856,0,0,0,0,0,0,-0.000331789,-1.24276e-05,-0.0138381,1,0,0,0,
11.98,-0.5183,-0.3889,0.7514,-2.6245,2.4521,-1.264,0.935596,-0.208996,0.278573,-0.00172814,0,0,0,0,0,0,-0.00160636,0.000230744,-0.00860429,1,0,0,0,
11.99,-0.5141,-0.4,0.748,-1.1881,2.0429,-0.5509,0.935358,-0.209993,0.278622,-0.00206966,0,0,0,0,0,0,0.00150597,-0.00959005,-0.0089941,1,0,0,0,
12,-0.5152,-0.3969,0.748,0.5942,1.906,0.4216,0.935132,-0.210819,0.278754,-0.00235475,0,0,0,0,0,0,0.000479952,-0.00484856,-0.00963569,1,0,0,0,
12.01,-0.5184,-0.387,0.7612,1.501,1.8003,1.0826,0.935373,-0.209906,0.278645,-0.00217104,0,0,0,0,0,0,0.00329207,0.00784113,-0.00188994,1,0,0,0,
12.02,-0.5283,-0.3795,0.767,2.1977,1.7285,1.6394,0.935526,-0.208805,0.278958,-0.0018283,0,0,0,0,0,0,-0.00224517,0.0158197,0.00473845,1,0,0,0,
12.03,-0.5315,-0.3684,0.7735,1.4333,1.2839,1.2251,0.935692,-0.207778,0.279172,-0.00150509,0,0,0,0,0,0,-0.00236048,0.0266794,0.00704336,1,0,0,0,
12.04,-0.5164,-0.3851,0.762,1.1919,0.9939,1.0528,0.935977,-0.207161,0.278676,-0.00145154,0,0,0,0,0,0,0.00519741,0.00386623,-0.00302708,1,0,0,0,
12.05,-0.5169,-0.3803,0.7635,1.4455,1.3975,1.5563,0.936239,-0.20631,0.278428,-0.00126472,0,0,0,0,0,0,0.00448321,0.00709333,-0.00347328,1,0,0,0,
12.06,-0.5242,-0.3774,0.7681,1.6135,1.5786,2.0263,0.936427,-0.205264,0.278567,-0.00091584,0,0,0,0,0,0,0.00068666,0.0101382,0.00272894,1,0,0,0,
12.07,-0.5253,-0.3862,0.7661,1.7351,1.595,2.1306,0.936554,-0.204211,0.278914,-0.000517817,0,0,0,0,0,0,0.000449315,-0.000820629,0.00517082,1,0,0,0,
12.08,-0.5298,-0.3839,0.7642,1.9785,1.5241,2.3921,0.936341,-0.203793,0.279929,-0.000153399,0,0,0,0,0,0,-0.00242285,0.000170104,0.00519907,1,0,0,0,
12.09,-0.5304,-0.387,0.7627,2.33,1.3715,2.5139,0.936055,-0.204089,0.280666,-6.68502e-05,0,0,0,0,0,0,-0.00177756,-0.00254985,0.00555849,1,0,0,0,
12.1,-0.5312,-0.3884,0.7627,3.0368,0.8985,2.5837,0.935809,-0.20447,0.28121,-6.13419e-05,0,0,0,0,0,0,-0.00112389,-0.00292386,0.0065155,1,0,0,0,
12.11,-0.5338,-0.3987,0.7566,3.5131,0.5245,2.7236,0.935602,-0.204891,0.281589,-0.000104486,0,0,0,0,0,0,-0.00452599,-0.0134937,0.00721455,1,0,0,0,
12.12,-0.5362,-0.3938,0.7622,4.2727,0.0695,2.7757,0.935398,-0.205155,0.282074,-9.46263e-05,0,0,0,0,0,0,-0.00312033,-0.00600411,0.0108466,1,0,0,0,
12.13,-0.5382,-0.3853,0.7673,4.3108,-0.0992,2.6716,0.935467,-0.203999,0.282689,0.000367734,0,0,0,0,0,0,-0.00177225,0.00148748,0.0125098,1,0,0,0,
12.14,-0.5368,-0.3787,0.7681,4.2626,-0.249,2.4281,0.935709,-0.202708,0.28282,0.000755502,0,0,0,0,0,0,-0.000668511,0.00492153,0.00987792,1,0,0,0,
12.15,-0.5316,-0.3706,0.773,4.0053,-0.4675,2.0808,0.936046,-0.201568,0.282518,0.00100016,0,0,0,0,0,0,0.0046933,0.0111981,0.00780594,1,0,0,0,
12.16,-0.5326,-0.3643,0.7715,3.1493,-0.4161,1.612,0.936329,-0.200428,0.282393,0.00129021,0,0,0,0,0,0,0.00205426,0.0141053,0.00486374,1,0,0,0,
12.17,-0.5326,-0.3777,0.767,2.5713,-0.3839,1.4043,0.936629,-0.200131,0.281608,0.00119794,0,0,0,0,0,0,-0.000460833,-0.000541799,0.00646734,1,0,0,0,
12.18,-0.5294,-0.3791,0.7649,2.5549,-0.4344,1.3522,0.936611,-0.200746,0.281226,0.00091656,0,0,0,0,0,0,0.000461981,-0.00165089,0.00370574,1,0,0,0,
12.19,-0.531,-0.3726,0.7643,2.503,-0.6934,1.4585,0.936737,-0.199663,0.281578,0.00132126,0,0,0,0,0,0,-0.00119212,0.00196674,0.00166166,1,0,0,0,
12.2,-0.5355,-0.3814,0.765,2.5594,-0.8954,1.3196,0.936523,-0.200092,0.281977,0.00127562,0,0,0,0,0,0,-0.00274317,-0.00445186,0.00785983,1,0,0,0,
12.21,-0.5325,-0.3786,0.7661,2.6485,-1.0833,1.3552,0.936409,-0.200743,0.281894,0.00106471,0,0,0,0,0,0,-0.000140309,-0.000400931,0.00606394,1,0,0,0,
12.22,-0.5314,-0.3741,0.7689,2.7053,-1.3021,1.1989,0.93674,-0.19973,0.281523,0.00128743,0,0,0,0,0,0,0.00094983,0.00249841,0.00593686,1,0,0,0,
12.23,-0.5276,-0.3748,0.7711,2.3887,-1.2534,1.1648,0.937094,-0.199204,0.280717,0.00128266,0,0,0,0,0,0,0.00366726,0.0011277,0.00588214,1,0,0,0,
12.24,-0.5309,-0.3611,0.776,1.6825,-0.7969,1.0602,0.937353,-0.198189,0.280567,0.0015754,0,0,0,0,0,0,0.00158724,0.0137484,0.00628984,1,0,0,0,
12.25,-0.5312,-0.3691,0.7736,0.8942,-0.5235,0.6424,0.937601,-0.19727,0.280385,0.00183204,0,0,0,0,0,0,0.000606515,0.00353302,0.00759184,1,0,0,0,
12.26,-0.5289,-0.3698,0.7698,0.4352,-0.3055,0.6254,0.937866,-0.196534,0.280015,0.00200805,0,0,0,0,0,0,-0.000144474,-0.000358686,0.00373673,1,0,0,0,
12.27,-0.5297,-0.3712,0.7645,0.2236,-0.3257,0.6787,0.937585,-0.197076,0.280563,0.00200882,0,0,0,0,0,0,-0.00225707,-0.00239735,0.000614524,1,0,0,0,
12.28,-0.5255,-0.3846,0.7633,0.4341,-0.5495,0.8712,0.937456,-0.197914,0.28041,0.00178501,0,0,0,0,0,0,0.00187998,-0.0138958,0.0024457,1,0,0,0,
12.29,-0.529,-0.3754,0.7636,0.8694,-0.6552,1.2719,0.937229,-0.198589,0.280689,0.00171177,0,0,0,0,0,0,-0.00134457,-0.00352979,0.00111675,1,0,0,0,
12.3,-0.5215,-0.3769,0.7625,1.3231,-0.6903,1.5673,0.937278,-0.199194,0.280102,0.00147608,0,0,0,0,0,0,0.00335006,-0.00488875,-0.00310433,1,0,0,0,
12.31,-0.5278,-0.3818,0.7636,1.9659,-0.7297,2.194,0.937119,-0.199845,0.280168,0.00137972,0,0,0,0,0,0,-0.00065203,-0.00696129,0.00288069,1,0,0,0,
12.32,-0.5297,-0.3827,0.7676,2.2456,-0.7985,2.368,0.936987,-0.200485,0.280153,0.00127038,0,0,0,0,0,0,-5.11408e-05,-0.00475577,0.00727379,1,0,0,0,
12.33,-0.5313,-0.3752,0.7774,2.0468,-0.3578,2.4712,0.937294,-0.199528,0.279816,0.00157198,0,0,0,0,0,0,0.00219098,0.00389316,0.0127932,1,0,0,0,
12.34,-0.5479,-0.4158,0.7734,1.496,0.5983,2.2587,0.937063,-0.200156,0.28013,0.00151677,0,0,0,0,0,0,-0.00853315,-0.0318248,0.0336499,1,0,0,0,
12.35,-0.5263,-0.3995,0.7738,1.7046,1.3243,1.9575,0.936986,-0.200825,0.279914,0.00127939,0,0,0,0,0,0,0.0075479,-0.0175983,0.0165305,1,0,0,0,
12.36,-0.5381,-0.4242,0.7794,1.5976,2.9931,2.2812,0.936774,-0.201526,0.280119,0.00109213,0,0,0,0,0,0,0.00380786,-0.0353365,0.0363247,1,0,0,0,
12.37,-0.5304,-0.3983,0.7807,1.9581,4.7427,3.1093,0.936682,-0.20207,0.28004,0.000869707,0,0,0,0,0,0,0.00781092,-0.0106939,0.0235214,1,0,0,0,
12.38,-0.5451,-0.3617,0.7811,1.3288,6.0329,3.2796,0.936654,-0.201012,0.280891,0.00132396,0,0,0,0,0,0,-0.00674318,0.0224437,0.017772,1,0,0,0,
12.39,-0.5482,-0.3433,0.7806,-0.2844,6.7852,2.4082,0.936592,-0.200099,0.281747,0.00172783,0,0,0,0,0,0,-0.00990945,0.0375768,0.0122015,1,0,0,0,
12.4,-0.5491,-0.3121,0.7899,-3.1682,7.3012,0.6867,0.936511,-0.199455,0.282473,0.00202655,0,0,0,0,0,0,-0.00783643,0.0685211,0.00819683,1,0,0,0,
12.41,-0.5634,-0.3165,0.7912,-7.2226,7.9547,-1.7125,0.936302,-0.199207,0.283337,0.00224444,0,0,0,0,0,0,-0.0167911,0.066007,0.0184646,1,0,0,0,
12.42,-0.5622,-0.3585,0.7826,-9.9728,8.4522,-4.2027,0.935933,-0.199338,0.284457,0.00234703,0,0,0,0,0,0,-0.0130059,0.0243409,0.0269245,1,0,0,0,
12.43,-0.5464,-0.408,0.7792,-11.5649,9.7293,-5.6881,0.935347,-0.201313,0.284995,0.0016973,0,0,0,0,0,0,0.00536436,-0.0197686,0.0344026,1,0,0,0,
12.44,-0.5587,-0.4642,0.7855,-12.5098,12.1701,-5.0336,0.934652,-0.203346,0.285833,0.00109975,0,0,0,0,0,0,0.00685753,-0.0629371,0.0671144,1,0,0,0,
12.45,-0.5489,-0.5035,0.7877,-13.1921,16.2838,-4.0741,0.933874,-0.205411,0.286901,0.000496069,1.07281e-05,-4.09473e-05,3.62357e-05,0.00214561,-0.00818947,0.00724714,0.0232104,-0.0943932,0.0788255,0,0,1,1,
12.46,-0.498,-0.4818,0.8016,-14.132,21.3139,-2.8739,0.933132,-0.207313,0.28795,-0.000114547,5.90879e-05,-0.000165702,0.000141678,0.00752635,-0.0167614,0.0138414,0.0728132,-0.0707356,0.0538043,0,0,0,1,
12.47,-0.3612,-0.4226,0.9061,-16.1006,31.9894,3.156,0.932289,-0.208519,0.289805,-0.000203291,0.000214444,-0.000350543,0.00030222,0.0235449,-0.0202068,0.0182669,0.240087,0.0101257,0.0346099,0,0,0,1,
12.48,-0.314,-0.1578,1.0441,-42.0287,69.8463,32.4272,0.930023,-0.210597,0.295519,0.00226469,0.000594061,-0.000477847,0.00049471,0.0523785,-0.00525408,0.020231,0.334078,0.304352,0.00362146,0,0,0,1,
12.49,-1.0593,-0.0059,1.2906,-98.1823,94.955,45.6967,0.925811,-0.216527,0.30425,0.00708658,0.00116901,-0.000300332,0.00082907,0.0626121,0.040757,0.0466411,-0.139117,0.643325,0.533,0,0,0,1,
12.5,-1.474,-0.7195,1.5062,-157.048,91.0603,30.9021,0.920123,-0.227997,0.312834,0.0123497,0.0017135,0.000305787,0.0017229,0.0462846,0.0804668,0.132125,-0.207434,0.175884,1.20799,0,0,0,1,
12.51,-1.7336,-1.4701,1.801,-137.753,52.3694,26.2116,0.91556,-0.239114,0.317662,0.0169825,0.00210903,0.00108165,0.00380239,0.0328221,0.0747061,0.283772,-0.0807065,-0.283699,1.88187,0,0,0,1,
12.52,-1.5746,-1.3715,1.6444,-44.6938,14.6044,39.4573,0.913886,-0.242391,0.319764,0.0208386,0.00241053,0.00168943,0.0075044,0.0274781,0.0468494,0.45663,-0.0419192,-0.274593,1.64043,0,0,0,1,
12.53,-1.278,-0.4892,1.2524,30.2476,-4.0841,65.3125,0.914515,-0.237383,0.321372,0.0256894,0.00263085,0.00215345,0.0126755,0.0165858,0.045954,0.577583,-0.193821,0.265968,0.823675,0,0,0,1,
12.54,-1.1753,0.0957,1.0055,30.5598,-3.7158,87.8896,0.915067,-0.231665,0.323369,0.0323125,0.00266251,0.0028326,0.0187425,-0.0102535,0.0898771,0.635822,-0.367037,0.639139,0.361861,0,0,0,1,
12.55,-1.1287,-0.0379,0.9985,-5.3979,4.8171,110.534,0.914493,-0.228185,0.326393,0.0415852,0.00240007,0.00400649,0.025286,-0.0422351,0.144901,0.672877,-0.298659,0.492284,0.391782,0,0,0,1,
12.56,-1.1764,-0.4954,1.0802,-19.9488,8.2273,132.483,0.913168,-0.225487,0.330312,0.0529188,0.00186722,0.00559886,0.0322729,-0.0643346,0.173573,0.724511,-0.165567,0.1019,0.659088,0,0,0,1,
12.57,-1.1629,-0.7082,1.1004,-3.3963,3.5955,148.655,0.911912,-0.22193,0.334061,0.0647395,0.0011704,0.00733162,0.0398627,-0.0750297,0.172979,0.793439,-0.0661536,-0.104383,0.744356,0,0,0,1,
12.58,-1.0672,-0.6421,0.9815,16.3433,-0.5386,153.637,0.910984,-0.21669,0.337554,0.0763812,0.000393224,0.00900192,0.0481217,-0.0804052,0.161079,0.858375,-0.0571134,-0.128593,0.577719,0,0,0,1,
12.59,-0.8994,-0.5054,0.8026,23.6152,1.5638,150.318,0.909993,-0.210917,0.341169,0.0874915,-0.000434802,0.0105517,0.0569212,-0.0851999,0.148881,0.901508,-0.0543133,-0.110467,0.299838,0,0,0,1,
12.6,-0.7739,-0.4658,0.6837,21.5222,11.4724,142.399,0.908629,-0.205767,0.345153,0.0977116,-0.00130278,0.011976,0.0660402,-0.0883955,0.135967,0.922298,-0.0245123,-0.143182,0.122198,0,0,0,1,
12.61,-0.7451,-0.5161,0.6551,20.1068,20.2813,130.554,0.907016,-0.201237,0.349359,0.10677,-0.00218613,0.0132456,0.0753172,-0.088274,0.117972,0.933102,0.0133135,-0.214064,0.096254,0,0,0,1,
12.62,-0.6496,-0.5201,0.5889,23.82,23.2219,115.211,0.905483,-0.196924,0.353363,0.114381,-0.00304752,0.0143085,0.0846685,-0.0840041,0.094605,0.937155,0.0600627,-0.252687,-0.0154433,0,0,0,1,
12.63,-0.5076,-0.4427,0.4809,28.71,25.4451,100.461,0.904079,-0.192687,0.357203,0.1206,-0.00384926,0.0151341,0.0939852,-0.0763441,0.0705166,0.926186,0.0824305,-0.22878,-0.209991,0,0,0,2,
12.64,-0.3791,-0.3447,0.3754,29.8528,29.3101,87.3404,0.902688,-0.188786,0.361041,0.125661,-0.00456858,0.0157363,0.103098,-0.067521,0.049917,0.896456,0.0837739,-0.18156,-0.397929,0,0,0,2,
12.65,-0.2707,-0.2832,0.3026,27.9525,33.8457,75.1172,0.901273,-0.185414,0.364864,0.129731,-0.00519549,0.0161515,0.111833,-0.0578613,0.0331281,0.850546,0.0994866,-0.151091,-0.539875,0,0,0,2,
12.66,-0.2022,-0.2676,0.2637,24.7309,38.0703,63.2668,0.899813,-0.182661,0.368696,0.132904,-0.0057164,0.0164069,0.120055,-0.0463203,0.0179417,0.793749,0.122129,-0.148889,-0.619869,0,0,0,2,
12.67,-0.1555,-0.2797,0.2432,22.7866,40.0281,50.7774,0.898395,-0.180446,0.372416,0.135129,-0.00610959,0.016507,0.127677,-0.0323166,0.0020829,0.730769,0.149694,-0.164798,-0.665928,0,0,0,2,
12.68,-0.1168,-0.299,0.2352,22.7229,39.8542,37.1571,0.89714,-0.178637,0.375874,0.136295,-0.0063483,0.0164404,0.134651,-0.0154259,-0.0154098,0.664026,0.180988,-0.182201,-0.696608,0,0,0,2,
12.69,-0.0553,-0.2977,0.2056,23.6607,38.1632,21.9869,0.896138,-0.177186,0.378945,0.136279,-0.00640453,0.0161932,0.140934,0.00417935,-0.0340163,0.592553,0.205036,-0.187504,-0.762337,0,0,0,2,
12.7,0.0146,-0.2193,0.1561,22.7836,37.0204,6.6979,0.895374,-0.176177,0.381616,0.135152,-0.0062621,0.0157727,0.146462,0.0243061,-0.0500993,0.512911,0.191619,-0.130755,-0.863163,0,0,0,2,
12.71,0.0708,-0.1288,0.0953,17.8019,36.9017,-6.1372,0.894715,-0.17582,0.383987,0.133253,-0.00593031,0.0152203,0.151143,0.0420534,-0.0603797,0.423411,0.156527,-0.069205,-0.963319,0,0,0,2,
12.72,0.0789,-0.0776,0.0852,12.2732,37.5581,-14.0672,0.894062,-0.175995,0.386205,0.13098,-0.00543461,0.0145905,0.154899,0.0570869,-0.0655683,0.327835,0.136289,-0.0269445,-0.987048,0,0,0,2,
12.73,0.0549,-0.0537,0.0993,8.8031,35.693,-17.7304,0.893475,-0.17642,0.388159,0.128616,-0.00479738,0.0139253,0.157699,0.0703585,-0.0674733,0.232136,0.120607,-0.00226251,-0.965807,0,0,0,2,
12.74,0.0352,-0.0341,0.1133,5.6566,31.5303,-19.0605,0.893005,-0.176957,0.38973,0.126373,-0.00403399,0.0132524,0.159552,0.0823199,-0.0671158,0.138408,0.109579,0.0191828,-0.946871,0,0,0,2,
12.75,-0.0008,-0.0348,0.1442,2.3117,25.5655,-20.1538,0.892704,-0.177664,0.390772,0.124275,-0.0031545,0.0125905,0.160483,0.0935776,-0.0652664,0.0478735,0.106261,0.0281516,-0.90069,0,0,0,2,
12.76,-0.0505,-0.0687,0.1763,-1.9204,16.2268,-22.3795,0.892676,-0.178807,0.390961,0.122224,-0.00216322,0.011944,0.160537,0.104679,-0.0640188,-0.0372247,0.106395,0.00691617,-0.836046,0,0,0,3,
12.77,-0.0839,-0.1257,0.1886,-5.0199,5.5051,-26.8548,0.892956,-0.180546,0.390225,0.11995,-0.00105951,0.011293,0.159766,0.116061,-0.066191,-0.116906,0.111974,-0.0415713,-0.790266,0,0,0,3,
12.78,-0.0897,-0.1461,0.1672,-6.7051,-3.7815,-34.154,0.893534,-0.182751,0.388698,0.117232,0.000156488,0.0106017,0.158209,0.12714,-0.0720639,-0.194523,0.100213,-0.0685307,-0.79394,0,0,0,3,
12.79,-0.0733,-0.1357,0.1282,-7.7861,-10.6538,-42.2009,0.894351,-0.185334,0.386552,0.113995,0.00147564,0.00984388,0.155865,0.136691,-0.0795028,-0.274192,0.0808474,-0.073497,-0.832114,0,0,0,3,
12.8,-0.0764,-0.1237,0.1063,-8.5097,-13.2681,-48.2099,0.895232,-0.188235,0.384168,0.110324,0.00288022,0.00901102,0.152712,0.144223,-0.087069,-0.356399,0.059038,-0.0711278,-0.845681,0,0,0,3,
12.81,-0.103,-0.1275,0.0897,-7.3174,-13.1341,-51.9868,0.895998,-0.191295,0.381997,0.106297,0.00434766,0.00810046,0.148737,0.149265,-0.0950436,-0.438748,0.030063,-0.0818202,-0.834994,0,0,0,3,
12.82,-0.165,-0.1587,0.1016,-3.6839,-9.6958,-53.7282,0.896581,-0.194142,0.380358,0.102005,0.00585199,0.0071016,0.143955,0.151602,-0.104728,-0.517553,0.00391314,-0.105993,-0.773451,0,0,0,3,
