timeStamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,px,py,pz,vx,vy,vz,lin_ax,lin_ay,lin_az,stationary,foot-contact,foot-off,state_vv,
11.46,0.5243,-0.5064,0.7053,-3.0805,-1.3207,1.5138,0.920257,-0.268538,-0.278624,-0.00278344,0,0,0,0,0,0,0.00388283,-0.00789702,0.0132235,1,0,0,0,
11.47,0.5269,-0.5086,0.7073,-2.923,-1.1982,1.3738,0.919853,-0.269468,-0.27906,-0.00262357,0,0,0,0,0,0,0.00376336,-0.00635608,0.0170596,1,0,0,0,
11.48,0.5272,-0.5131,0.7026,-2.6605,-1.0757,1.2688,0.919464,-0.270408,-0.279436,-0.00244325,0,0,0,0,0,0,0.00490294,-0.0104183,0.0161755,1,0,0,0,
11.49,0.53,-0.5103,0.704,-1.8205,-0.5157,1.0238,0.919092,-0.271104,-0.279984,-0.00238922,0,0,0,0,0,0,0.00578016,-0.00537857,0.0172182,1,0,0,0,
11.5,0.5318,-0.5096,0.7062,-1.593,-0.3057,1.0588,0.918738,-0.271618,-0.280646,-0.00242101,0,0,0,0,0,0,0.00481877,-0.00227213,0.0193374,1,0,0,0,
11.51,0.5229,-0.4992,0.7119,-1.558,-0.4282,1.0588,0.918998,-0.271089,-0.280319,-0.00247332,0,0,0,0,0,0,-0.00325623,0.00697039,0.0135372,1,0,0,0,
11.52,0.5209,-0.4981,0.7156,-1.9255,-0.4807,1.0588,0.919254,-0.270657,-0.279897,-0.00248326,0,0,0,0,0,0,-0.00574549,0.00850883,0.0145496,1,0,0,0,
11.53,0.5226,-0.5084,0.7085,-2.3105,-0.8132,0.8313,0.9191,-0.271632,-0.279453,-0.00207568,0,0,0,0,0,0,-0.00130351,-0.00144039,0.0155944,1,0,0,0,
11.54,0.5255,-0.5046,0.7073,-2.2755,-0.9182,0.7263,0.918948,-0.271312,-0.280258,-0.00243054,0,0,0,0,0,0,0.00056453,0.00091581,0.0143603,1,0,0,0,
11.55,0.5258,-0.5082,0.7021,-2.1005,-0.5682,0.7088,0.918572,-0.272139,-0.280685,-0.00233296,0,0,0,0,0,0,0.00197545,-0.00290623,0.0126915,1,0,0,0,
11.56,0.5224,-0.4954,0.7081,-1.733,-0.2707,0.2712,0.918801,-0.271511,-0.280553,-0.00254071,0,0,0,0,0,0,-0.00170872,0.00909489,0.0087359,1,0,0,0,
11.57,0.5225,-0.5016,0.7046,-1.7155,0.0618,0.0612,0.919055,-0.270945,-0.280268,-0.00271307,0,0,0,0,0,0,-0.000221714,0.000783607,0.00944448,1,0,0,0,
11.58,0.5249,-0.5042,0.7076,-1.558,0.4993,-0.3413,0.919322,-0.270356,-0.279959,-0.00292479,0,0,0,0,0,0,0.00046128,-0.000950605,0.0140665,1,0,0,0,
11.59,0.5266,-0.5186,0.7032,-1.2255,0.5168,-0.6913,0.919038,-0.271233,-0.280034,-0.00280888,0,0,0,0,0,0,0.00166135,-0.0133271,0.0190327,1,0,0,0,
11.6,0.5253,-0.526,0.7021,-0.2455,0.9018,-1.0063,0.918811,-0.27205,-0.279986,-0.00266594,0,0,0,0,0,0,6.67572e-06,-0.0186357,0.0213041,1,0,0,0,
11.61,0.5242,-0.5068,0.7118,0.472,0.7443,-1.2513,0.91916,-0.271503,-0.279381,-0.00274864,0,0,0,0,0,0,-0.00159606,0.00115892,0.0179212,1,0,0,0,
11.62,0.5186,-0.5222,0.7063,0.682,0.6743,-1.1813,0.919042,-0.272247,-0.279041,-0.00249835,0,0,0,0,0,0,-0.00520787,-0.013946,0.0188929,1,0,0,0,
11.63,0.5189,-0.5138,0.707,0.752,0.0793,-1.4963,0.918979,-0.272922,-0.278591,-0.00222531,0,0,0,0,0,0,-0.00303845,-0.00494668,0.0153536,1,0,0,0,
11.64,0.5178,-0.5057,0.7081,0.997,-0.0607,-1.7413,0.919315,-0.272369,-0.27803,-0.00229,0,0,0,0,0,0,-0.00207041,0.00108638,0.0115119,1,0,0,0,
11.65,0.5289,-0.5264,0.7177,0.332,-1.4082,-1.7238,0.91906,-0.273128,-0.278119,-0.00211672,0,0,0,0,0,0,-0.00101607,-0.00840238,0.0342413,1,0,0,0,
11.66,0.527,-0.5331,0.7184,-0.1055,-3.0007,-1.8638,0.918809,-0.273925,-0.278167,-0.00187421,0,0,0,0,0,0,-0.00411865,-0.0122277,0.0371302,1,0,0,0,
11.67,0.5323,-0.5388,0.7067,0.0345,-4.2782,-2.2488,0.918422,-0.274626,-0.278751,-0.00177718,0,0,0,0,0,0,0.00416756,-0.0205722,0.0346084,1,0,0,0,
11.68,0.5252,-0.5197,0.7104,1.347,-5.1532,-3.5263,0.918133,-0.275264,-0.279077,-0.00159999,0,0,0,0,0,0,-0.00141174,-0.00208159,0.0239171,1,0,0,0,
11.69,0.5224,-0.4987,0.7135,1.067,-6.3257,-3.7713,0.918273,-0.274296,-0.279576,-0.00193561,0,0,0,0,0,0,-0.0031212,0.0148151,0.0140641,1,0,0,0,
11.7,0.5225,-0.4913,0.7126,0.8045,-6.7807,-4.0513,0.918383,-0.273329,-0.28016,-0.00230666,0,0,0,0,0,0,-0.0026482,0.0185984,0.00981057,1,0,0,0,
11.71,0.5107,-0.491,0.6992,0.192,-7.1482,-4.0163,0.918517,-0.27256,-0.280466,-0.00254655,0,0,0,0,0,0,-0.00629045,0.00873893,-0.00570738,1,0,0,0,
11.72,0.4965,-0.5274,0.6918,1.1545,-6.8332,-5.5388,0.918317,-0.273078,-0.280612,-0.00241413,0,0,0,0,0,0,-0.0204938,-0.0269389,1.5378e-05,1,0,0,0,
11.73,0.5033,-0.5364,0.6938,2.9745,-6.6057,-8.4788,0.918116,-0.273431,-0.280925,-0.00249459,0,0,0,0,0,0,-0.0179552,-0.0318526,0.00942504,1,0,0,0,
11.74,0.5201,-0.5292,0.7111,4.182,-7.6732,-11.0863,0.917987,-0.273544,-0.281236,-0.00270781,0,0,0,0,0,0,-0.0123531,-0.0143463,0.0264834,1,0,0,0,
11.75,0.5178,-0.5311,0.7243,3.9195,-9.6157,-12.2063,0.917981,-0.273301,-0.28149,-0.00300643,0,0,0,0,0,0,-0.0220466,-0.0102796,0.0353609,1,0,0,0,
11.76,0.5188,-0.5264,0.7435,2.817,-13.7982,-13.2038,0.917977,-0.272665,-0.282117,-0.00345811,0,0,0,0,0,0,-0.0318189,0.00205323,0.0467789,1,0,0,0,
11.77,0.509,-0.5215,0.7707,-0.333,-20.3957,-13.9563,0.91776,-0.272105,-0.283357,-0.00396103,0,0,0,0,0,0,-0.0561478,0.017191,0.0579386,1,0,0,0,
11.78,0.4594,-0.5474,0.8393,-5.653,-32.2432,-15.0413,0.917096,-0.272074,-0.285521,-0.00434943,-5.17531e-05,3.61155e-07,3.10348e-05,-0.0103506,7.22311e-05,0.00620696,-0.142489,0.0222987,0.0916876,0,0,1,1,
11.79,0.2691,-0.6451,0.9868,-16.2931,-53.9957,-23.8088,0.915585,-0.272837,-0.289599,-0.00513204,-0.00029247,-5.97869e-06,0.000143824,-0.0377928,-0.0013402,0.0163509,-0.4046,-0.0130773,0.138204,0,0,0,1,
11.8,0.5027,-0.5577,0.8653,-22.6806,-90.8857,-36.7063,0.912994,-0.273561,-0.296979,-0.00631641,-0.000809281,-2.27932e-05,0.000368428,-0.0655694,-0.00202269,0.0285698,-0.149307,0.0371802,0.133988,0,0,0,1,
11.81,0.436,-0.6279,0.9758,-37.5381,-120.828,-44.7563,0.909157,-0.275384,-0.306865,-0.00775996,-0.00157856,-3.63062e-05,0.000730518,-0.0882866,-0.000679911,0.0438484,-0.301452,0.0282127,0.200585,0,0,0,1,
11.82,0.4217,-0.7877,1.1288,-36.2606,-160.833,-60.5063,0.904089,-0.276787,-0.32024,-0.00940719,-0.0026526,-5.22639e-05,0.00130087,-0.126521,-0.00251162,0.0702218,-0.465661,-0.0275394,0.360182,0,0,0,1,
11.83,0.5436,-0.908,1.1294,-29.2256,-187.941,-80.8588,0.898141,-0.277175,-0.336166,-0.0117433,-0.00414355,-0.000119741,0.00220282,-0.171669,-0.0109839,0.110168,-0.44241,-0.10717,0.477305,0,0,0,1,
11.84,0.8286,-0.9714,1.2217,-20.9656,-188.116,-97.9563,0.892109,-0.276285,-0.35243,-0.0151757,-0.00605788,-0.000281966,0.00359448,-0.211197,-0.0214612,0.168164,-0.351066,-0.0684177,0.728145,0,0,0,1,
11.85,1.4517,-0.4778,1.1067,-39.4631,-165.418,-99.9688,0.885805,-0.275737,-0.368131,-0.0206279,-0.00820176,-0.000425966,0.00565207,-0.217578,-0.00733873,0.243355,0.233349,0.394354,0.827891,0,0,0,1,
11.86,1.5942,-0.075,0.5302,-130.358,-154.848,-66.3338,0.877237,-0.28345,-0.382135,-0.0266292,-0.0101372,-0.00029363,0.00838572,-0.169505,0.033806,0.303374,0.759127,0.482495,0.41882,0,0,0,1,
11.87,2.6955,-1.9489,0.6987,-173.268,-152.311,-39.5238,0.867211,-0.296121,-0.394816,-0.0316253,-0.0114475,-2.91459e-05,0.0120578,-0.0925686,0.0190908,0.431035,0.821785,-0.744483,2.20693,0,0,0,1,
11.88,1.9454,-2.1517,0.9932,-71.1031,-73.3857,-20.9213,0.862466,-0.301738,-0.400768,-0.0334239,-0.0121735,-0.000239393,0.0173794,-0.0526163,-0.0611402,0.633292,0.00512052,-0.853197,1.93966,0,0,0,1,
11.89,1.4031,-0.8417,0.6368,42.367,-48.5707,-50.8113,0.861337,-0.297078,-0.406533,-0.0346246,-0.0126402,-0.00109195,0.024362,-0.0407308,-0.10937,0.763228,0.249579,-0.0920722,0.73246,0,0,0,1,
11.9,1.469,0.2433,0.6365,43.487,-46.2607,-87.7013,0.860501,-0.29013,-0.412883,-0.0389676,-0.0128421,-0.00202299,0.0322359,0.000353724,-0.0768388,0.811547,0.60041,0.793322,0.275727,0,0,0,1,
11.91,1.6402,0.1445,0.7853,-35.0531,-21.8482,-94.4913,0.858462,-0.288705,-0.417237,-0.0472691,-0.0125552,-0.00240944,0.0405444,0.057018,-0.000451087,0.85017,0.56721,0.802039,0.53479,0,0,0,1,
11.92,1.5112,-0.4434,0.7776,-77.1756,20.3968,-96.9238,0.856705,-0.290224,-0.418389,-0.0583465,-0.0117782,-0.00215916,0.0493452,0.0983945,0.0505071,0.909984,0.28873,0.274881,0.707728,0,0,0,1,
11.93,1.2054,-0.6138,0.6417,-53.4456,53.1043,-118.851,0.856291,-0.289446,-0.417848,-0.0708084,-0.0106979,-0.00159682,0.0587331,0.117668,0.0619617,0.967602,0.116594,-0.00333506,0.490033,0,0,0,1,
11.94,0.9726,-0.3953,0.4977,-18.4806,66.8768,-141.916,0.857058,-0.284806,-0.416984,-0.08418,-0.00946182,-0.000976793,0.0685607,0.129538,0.0620432,0.997909,0.137792,0.0430135,0.150924,0,0,0,1,
11.95,0.7525,-0.2188,0.4,-10.2906,68.4343,-148.671,0.857978,-0.279009,-0.416028,-0.0978493,-0.00810469,-0.000332604,0.0785379,0.141888,0.0667946,0.997532,0.12636,0.0918737,-0.135513,0,0,0,2,
11.96,0.5705,-0.2499,0.3328,-18.6381,62.1518,-140.744,0.858229,-0.274367,-0.415311,-0.110941,-0.00664851,0.0003492,0.0884017,0.149348,0.0695662,0.975233,0.0381338,0.00264792,-0.296031,0,0,0,2,
11.97,0.4106,-0.3583,0.2805,-22.3656,51.6518,-125.099,0.85828,-0.271781,-0.413846,-0.121853,-0.00516796,0.00100453,0.0979759,0.146763,0.0614992,0.939611,-0.0784704,-0.129096,-0.407117,0,0,0,2,
11.98,0.2324,-0.416,0.2222,-14.7881,37.6868,-106.234,0.858181,-0.269373,-0.412913,-0.130744,-0.00376737,0.00152577,0.10713,0.133354,0.0427499,0.891173,-0.18251,-0.215136,-0.557324,0,0,0,2,
11.99,0.0873,-0.3166,0.1859,-2.293,20.5368,-85.2863,0.858033,-0.266813,-0.412771,-0.137259,-0.00253267,0.00185323,0.115721,0.113586,0.0227425,0.827065,-0.208112,-0.154745,-0.726597,0,0,0,2,
12,0.0088,-0.2128,0.1637,3.412,4.9793,-63.0963,0.857765,-0.264611,-0.41327,-0.141631,-0.0014991,0.00201347,0.123603,0.0931281,0.00930458,0.74926,-0.196595,-0.0812016,-0.836554,0,0,0,2,
12.01,-0.047,-0.1377,0.1477,2.292,-11.8907,-39.5763,0.857177,-0.263358,-0.414472,-0.143992,-0.000664858,0.0020706,0.13066,0.0737199,0.00212115,0.662226,-0.186703,-0.0272325,-0.914761,0,0,0,2,
12.02,-0.0717,-0.1073,0.1456,-0.368,-22.9857,-22.6013,0.856342,-0.262968,-0.4161,-0.144977,-2.22591e-05,0.00207515,0.13682,0.0547999,-0.00121154,0.569816,-0.186642,-0.00269517,-0.946139,0,0,0,2,
12.03,-0.0699,-0.0845,0.1521,-0.403,-26.8357,-10.7363,0.855524,-0.262982,-0.417753,-0.14503,0.000432976,0.00205785,0.142048,0.0362472,-0.00224702,0.475701,-0.179216,0.0196016,-0.949539,0,0,0,2,
12.04,-0.0595,-0.0457,0.152,0.367,-25.6982,-1.0063,0.854894,-0.263158,-0.419139,-0.144424,0.00071048,0.00204335,0.146332,0.0192536,-0.000653817,0.381171,-0.154854,0.0508967,-0.954592,0,0,0,2,
12.05,-0.0423,-0.0127,0.1544,-0.088,-21.8832,4.5938,0.854464,-0.263405,-0.42015,-0.143575,0.000829939,0.00205928,0.149671,0.00463822,0.0038397,0.286574,-0.130731,0.0787314,-0.950923,0,0,0,2,
12.06,-0.0493,0.0149,0.1417,-1.453,-15.3382,8.0763,0.854273,-0.263733,-0.420627,-0.142713,0.000813246,0.00213076,0.152059,-0.00797701,0.0104556,0.191111,-0.114075,0.0941655,-0.972219,0,0,0,2,
12.07,-0.0665,0.0477,0.1159,-3.518,-8.5832,8.7763,0.854264,-0.264102,-0.420631,-0.142075,0.000679726,0.00227523,0.153479,-0.0187269,0.0184402,0.0927571,-0.092702,0.106637,-1.00988,0,0,0,2,
12.08,-0.0841,0.0663,0.0841,-5.793,-3.0007,6.3263,0.854348,-0.26447,-0.420305,-0.14185,0.000448467,0.00250199,0.153896,-0.0275249,0.026911,-0.00922321,-0.0742811,0.104077,-1.04614,0,0,0,3,
12.09,-0.0669,0.0319,0.0786,-8.243,0.6743,3.1238,0.854493,-0.26492,-0.41968,-0.14199,0.00013326,0.00280507,0.153291,-0.0355165,0.0337048,-0.111885,-0.0762627,0.0724471,-1.02378,0,0,0,3,
12.1,-0.0089,-0.0194,0.1046,-11.3756,4.4018,3.7538,0.854765,-0.265664,-0.418579,-0.142206,-0.000263609,0.00316142,0.151683,-0.0438572,0.0375648,-0.209701,-0.0813978,0.0442651,-0.947358,0,0,0,3,
12.11,0.0665,-0.099,0.1367,-15.6981,9.9493,10.7013,0.855219,-0.267246,-0.416714,-0.141984,-0.00074785,0.00353773,0.149141,-0.052991,0.0376975,-0.298715,-0.0924306,-0.00354259,-0.844318,0,0,0,3,
12.12,0.1429,-0.1914,0.1707,-18.9531,16.8268,23.4763,0.855893,-0.269807,-0.414037,-0.140906,-0.00133012,0.00388986,0.145761,-0.0634639,0.0327297,-0.377287,-0.1087,-0.0597191,-0.734467,0,0,0,3,
12.13,0.1871,-0.2533,0.1833,-19.0406,22.9868,39.8388,0.856883,-0.27304,-0.410602,-0.138691,-0.00202273,0.00416826,0.141638,-0.075058,0.0229494,-0.447324,-0.115287,-0.101659,-0.670332,0,0,0,3,
12.14,0.2136,-0.289,0.1765,-15.3306,27.1518,56.6738,0.858208,-0.276631,-0.40659,-0.135156,-0.00283083,0.004331,0.136838,-0.0865616,0.00959867,-0.512649,-0.106857,-0.132509,-0.638372,0,0,0,3,
12.15,0.218,-0.2616,0.1633,-8.838,27.1518,69.6588,0.859764,-0.280216,-0.402374,-0.130412,-0.003745,0.00435683,0.13139,-0.0962712,-0.00443208,-0.576969,-0.0787119,-0.115523,-0.649863,0,0,0,3,
12.16,0.2558,-0.1856,0.1708,-4.6905,23.0568,77.4813,0.861245,-0.283825,-0.398421,-0.12485,-0.00473505,0.00426343,0.125297,-0.101739,-0.0142478,-0.641614,-0.0203862,-0.0465756,-0.644993,0,0,0,3,
12.17,0.3654,-0.1396,0.2206,-6.073,18.6993,82.1713,0.862404,-0.28644,-0.395592,-0.119767,-0.00574952,0.00410623,0.118581,-0.101155,-0.0171938,-0.701581,0.0446928,0.0245315,-0.554512,0,0,0,3,
12.18,0.5027,-0.1555,0.3057,-10.4131,18.5593,84.7963,0.863535,-0.289303,-0.392539,-0.11468,-0.00673316,0.00394802,0.111325,-0.0955734,-0.0144465,-0.749622,0.0814792,0.0694957,-0.401828,0,0,0,3,
12.19,0.6281,-0.1581,0.4045,-14.9106,23.3718,85.8638,0.864778,-0.292388,-0.388899,-0.109791,-0.00764475,0.00384449,0.103661,-0.0867454,-0.00626042,-0.783107,0.110885,0.135414,-0.257766,0,0,0,3,
12.2,0.7736,-0.2053,0.4947,-19.9506,33.1368,85.3738,0.866157,-0.295742,-0.384497,-0.105351,-0.00845253,0.00384586,0.0957403,-0.0748087,0.00653378,-0.801105,0.144856,0.163443,-0.0860832,0,0,0,3,
12.21,0.8956,-0.3331,0.5576,-21.7006,47.7843,81.8213,0.867797,-0.299079,-0.379191,-0.101591,-0.0091308,0.00396918,0.0877242,-0.0608459,0.0181299,-0.802115,0.152194,0.110989,0.0885767,0,0,0,3,
12.22,0.9849,-0.5037,0.5897,-17.0281,64.8993,78.4613,0.869832,-0.302306,-0.372818,-0.0981552,-0.00966938,0.00416964,0.0797787,-0.0468705,0.0219636,-0.786971,0.145112,0.00518715,0.243258,0,0,0,4,
12.23,1.0268,-0.6357,0.5938,-8.348,82.0668,78.4613,0.87254,-0.305138,-0.36501,-0.0946351,-0.0100702,0.00435926,0.0720447,-0.0332836,0.0159602,-0.759841,0.144274,-0.0895638,0.332927,0,0,0,4,
12.24,0.9996,-0.6577,0.5392,-3.1505,95.9093,84.9188,0.875791,-0.307691,-0.355945,-0.0907941,-0.0103277,0.004454,0.0645937,-0.0182248,0.00298806,-0.730346,0.175119,-0.136887,0.291496,0,0,0,4,
12.25,0.8936,-0.6346,0.4402,-4.113,103.014,94.2988,0.879197,-0.310567,-0.345998,-0.0864264,-0.0104236,0.00439691,0.0573929,-0.000958182,-0.0144073,-0.709816,0.189286,-0.179742,0.150126,0,0,0,4,
12.26,0.7767,-0.6115,0.3709,-8.5231,99.6018,101.159,0.882311,-0.31403,-0.335989,-0.0815361,-0.0103474,0.00414921,0.0503307,0.0162083,-0.0351319,-0.702622,0.173078,-0.204762,0.0196362,0,0,0,4,
12.27,0.7051,-0.6146,0.3153,-15.1031,90.0818,106.741,0.884876,-0.318231,-0.326423,-0.0761243,-0.0101043,0.00367992,0.0432893,0.0323951,-0.0587266,-0.705668,0.169313,-0.238254,-0.0586704,0,0,0,4,
12.28,0.6295,-0.6865,0.3068,-18.6206,73.4393,109.944,0.886789,-0.322975,-0.317827,-0.0700179,-0.0097147,0.00295228,0.0361946,0.045532,-0.0868008,-0.713268,0.110897,-0.296087,-0.0731864,0,0,0,4,
12.29,0.6139,-0.7886,0.3571,-16.1181,49.2018,109.996,0.888013,-0.327697,-0.31095,-0.0630998,-0.00922081,0.00192023,0.0290392,0.0532464,-0.11961,-0.717804,0.0587648,-0.334795,0.00378549,0,0,0,4,
12.3,0.6483,-0.8377,0.3917,-7.788,23.1443,110.486,0.888666,-0.331887,-0.306106,-0.0551937,-0.00865938,0.000550378,0.0218747,0.0590391,-0.15436,-0.715107,0.0717179,-0.335634,0.0742958,0,0,0,4,
12.31,0.7147,-0.8802,0.457,9.0645,-6.3957,102.996,0.888887,-0.334655,-0.303872,-0.046601,-0.00803113,-0.00116045,0.0147797,0.0666113,-0.187806,-0.703895,0.0950436,-0.308243,0.177363,0,0,0,4,
12.32,1.2888,-1.4088,0.5674,33.512,-37.1607,83.9563,0.88883,-0.335014,-0.304833,-0.0380494,-0.00725412,-0.00326111,0.00799246,0.0887904,-0.232325,-0.653549,0.369515,-0.561356,0.872149,0,0,0,4,
12.33,4.7634,-4.552,3.1146,301.7,112.184,-30.9838,0.899825,-0.31077,-0.298468,-0.0357254,-0.00599374,-0.00604414,0.00315417,0.163287,-0.324282,-0.314109,1.16165,-1.27539,6.0712,0,0,0,4,
12.34,1.5775,2.1173,1.6663,238.035,129.649,94.3688,0.909832,-0.293312,-0.286583,-0.0259348,-0.00385129,-0.00890888,0.00146055,0.265203,-0.248666,-0.0246135,0.928532,2.85502,-0.146066,0,0,0,4,
12.35,-1.4727,0.6055,2.696,60.7245,175.184,54.3463,0.91604,-0.289042,-0.270839,-0.0245328,-0.00157112,-0.0102626,0.00112039,0.190832,-0.022069,-0.0434184,-2.43237,1.8027,-0.214233,0,0,0,4,
12.36,0.3173,-1.3634,0.6088,-6.7205,40.5918,17.2988,0.916689,-0.290738,-0.266842,-0.023985,-0.00033328,-0.0102378,0.000698667,0.0567362,0.0270266,-0.0409265,-0.2891,-0.763756,0.288119,0,0,0,4,
12.37,0.3111,-1.5159,0.4368,14.367,15.8118,6.2388,0.917223,-0.290557,-0.265262,-0.0232386,0.000101783,-0.0104058,0.000414848,0.0302763,-0.0606347,-0.0158373,-0.237963,-0.98541,0.246466,0,0,0,4,
12.38,0.3892,0.4626,1.3787,25.5145,-4.0332,-10.6838,0.918018,-0.287567,-0.265752,-0.023563,0.00028686,-0.0109754,0.00028984,0.00673912,-0.0532774,-0.00916421,-0.229513,1.17342,-0.0873364,0,0,0,4,
12.39,0.363,0.0649,1.0114,-13.0731,-15.0407,-9.3363,0.917595,-0.287717,-0.266973,-0.0243897,0.000256265,-0.0110725,0.000134158,-0.0128581,0.0338456,-0.0219722,-0.157638,0.640803,-0.150702,0,0,0,4,
12.4,0.5553,-0.6143,0.6014,-29.9781,-19.4857,-4.6813,0.916055,-0.290705,-0.268957,-0.0248906,0,0,0,-0.0181293,0.0575341,-0.0298409,0.0625567,-0.119839,0.0133629,0,0,0,4,
12.41,0.6346,-0.5204,0.6338,-25.8831,-12.5207,-4.4363,0.914825,-0.292767,-0.270822,-0.025763,0,0,0,-0.00933492,0.0492304,-0.028959,0.129122,-0.0114344,0.0276988,0,0,0,4,
12.42,0.7355,-0.6659,0.5135,-17.8681,-2.4757,-0.4813,0.91398,-0.294632,-0.271605,-0.0262155,0,0,0,0.00818648,0.0378269,-0.0250898,0.240477,-0.183035,0.0742668,0,0,0,4,
12.43,0.6581,-0.6896,0.5648,-3.7805,6.1868,1.6188,0.913706,-0.29553,-0.271542,-0.0263104,0,0,0,0.0264779,0.0181008,-0.0185465,0.144821,-0.181112,0.0822166,0,0,0,4,
12.44,0.5974,-0.6613,0.5951,5.4595,11.5768,0.4637,0.913801,-0.295719,-0.27101,-0.0263693,0,0,0,0.0371666,0.000111529,-0.0128618,0.0854774,-0.147624,0.0567621,0,0,0,4,
12.45,0.5638,-0.5272,0.6666,11.7245,15.0593,-1.5138,0.914205,-0.294713,-0.270697,-0.0268601,0,0,0,0.0432521,-0.00917535,-0.0103511,0.0509732,-0.00369446,0.0175059,0,0,0,4,
12.46,0.5114,-0.3997,0.762,10.4995,15.4793,-0.5513,0.91511,-0.293052,-0.26941,-0.027262,0,0,0,0.0446443,-0.00412507,-0.0111473,-0.0102048,0.144673,-0.0106553,0,0,0,4,
12.47,0.5012,-0.4141,0.7675,4.5145,13.6243,1.7588,0.915831,-0.29195,-0.268126,-0.0275416,0,0,0,0.0424604,0.00758408,-0.013006,-0.0219347,0.132062,-0.00415611,0,0,0,4,
12.48,0.5063,-0.4506,0.7501,-0.473,11.3843,3.5788,0.916375,-0.29129,-0.266961,-0.0277344,0,0,0,0.0400651,0.0166666,-0.0140636,-0.0145136,0.0911242,0.00567675,0,0,0,4,
12.49,0.5274,-0.4765,0.7343,-3.553,9.5468,5.1013,0.916757,-0.290855,-0.266106,-0.0279114,0,0,0,0.0391083,0.0223132,-0.0139862,0.00739098,0.0620116,0.018985,0,0,0,4,
12.5,0.5359,-0.5468,0.7093,-4.2355,8.0243,5.6963,0.916531,-0.291743,-0.265909,-0.0278116,0,0,0,0.0394691,0.0231353,-0.0121029,0.0123502,-0.00723512,0.0424923,0,0,0,4,
12.51,0.5377,-0.5537,0.7112,-3.1505,5.9768,4.5763,0.916283,-0.292599,-0.265836,-0.0276806,0,0,0,0.0400416,0.0204324,-0.00878129,0.0117058,-0.00985198,0.0483093,0,0,0,4,
12.52,0.542,-0.5347,0.7202,-2.398,4.2968,3.5788,0.916294,-0.292294,-0.266113,-0.0279531,0,0,0,0.0407128,0.0186017,-0.0052498,0.0143621,0.0105458,0.0467709,0,0,0,4,
12.53,0.5341,-0.5289,0.7184,-2.153,2.5643,3.2638,0.91639,-0.291782,-0.26632,-0.0281888,0,0,0,0.0412574,0.0178614,-0.00219692,0.00912598,0.0123781,0.0385518,0,0,0,4,
12.54,0.5313,-0.5275,0.7172,-1.7505,1.3043,2.8613,0.916494,-0.291201,-0.266575,-0.0284041,0,0,0,0.0414405,0.0171589,0.000308317,0.00699115,0.0113181,0.035606,0,0,0,4,
12.55,0.5276,-0.5096,0.7213,-2.2055,0.2368,2.8088,0.916665,-0.290617,-0.266615,-0.0285265,0.000414432,0.000171603,1.28529e-05,0.041446,0.0171617,0.00226225,0.0055055,0.0267552,0.0273122,0,0,0,4,
12.56,0.5302,-0.5022,0.7222,-2.3455,-0.6207,2.9313,0.916796,-0.290048,-0.266772,-0.0286369,0,0,0,0,0,0,0.00851062,0.0324531,0.0254589,1,1,0,0,
12.57,0.5327,-0.495,0.7264,-3.5005,-1.5482,3.5088,0.916881,-0.289586,-0.266974,-0.0287011,0,0,0,0,0,0,0.00974835,0.0400419,0.0259418,1,0,0,0,
12.58,0.5338,-0.5001,0.7245,-4.883,-2.2832,4.3838,0.916903,-0.289258,-0.267253,-0.028722,0,0,0,0,0,0,0.00997397,0.0342566,0.0278448,1,0,0,0,
12.59,0.5384,-0.5049,0.7226,-6.7205,-3.2282,5.6438,0.916816,-0.289125,-0.267696,-0.0286951,0,0,0,0,0,0,0.0129231,0.029545,0.0313522,1,0,0,0,
12.6,0.53,-0.5182,0.7065,-7.5255,-3.8232,6.6413,0.916531,-0.289283,-0.268502,-0.0286366,0,0,0,0,0,0,0.0089888,0.00939645,0.0228417,1,0,0,0,
12.61,0.5267,-0.5228,0.7016,-6.9655,-3.7532,6.7463,0.916125,-0.289705,-0.269442,-0.0285105,0,0,0,0,0,0,0.00565898,0.00371644,0.0201609,1,0,0,0,
12.62,0.532,-0.5157,0.7056,-6.388,-3.8757,6.8863,0.915951,-0.289656,-0.270102,-0.0283998,0,0,0,0,0,0,0.00847183,0.0124656,0.0219615,1,0,0,0,
12.63,0.5271,-0.5115,0.7083,-6.5455,-3.8582,7.0788,0.915918,-0.289529,-0.270374,-0.0281911,0,0,0,0,0,0,0.00345665,0.0168294,0.0191479,1,0,0,0,
12.64,0.543,-0.4954,0.72,-7.403,-3.5432,7.6563,0.91583,-0.289491,-0.270731,-0.0280013,0,0,0,0,0,0,0.0141217,0.0383704,0.0270201,1,0,0,0,
12.65,0.536,-0.4991,0.7141,-9.258,-3.1407,9.4588,0.915726,-0.289636,-0.27096,-0.0277097,0,0,0,0,0,0,0.00989446,0.0318549,0.0212808,1,0,0,0,
12.66,0.5134,-0.5333,0.6882,-9.1531,-2.1607,9.5463,0.915279,-0.291425,-0.270636,-0.026785,0,0,0,0,0,0,-0.00301614,-0.00902693,0.00962055,1,0,0,0,
12.67,0.513,-0.5178,0.6938,-7.7355,-1.6532,8.6713,0.915372,-0.291578,-0.270212,-0.0263399,0,0,0,0,0,0,-0.00174379,0.00729002,0.00520277,1,0,0,0,
