gait number,px,py,pz,vx,vy,vz,ax,ay,az,
5,0.210694,-0.449776,0.0801403,1.33403,-2.70598,-0.266092,0.0710657,-0.556015,-0.380018,
5,0.224067,-0.477124,0.0765232,1.34058,-2.76362,-0.30031,0.0389899,-0.531602,-0.347102,
5,0.23749,-0.505038,0.0725841,1.34415,-2.81921,-0.330486,0.0101578,-0.514357,-0.297601,
5,0.250931,-0.533488,0.0683823,1.34409,-2.87078,-0.352859,-0.034899,-0.449414,-0.188032,
5,0.26436,-0.562418,0.064015,1.34155,-2.91514,-0.363602,-0.0402149,-0.367584,-0.0605116,
5,0.27777,-0.591762,0.0596025,1.34044,-2.95366,-0.361879,-0.0059648,-0.330133,0.0661389,
5,0.291188,-0.621469,0.0552607,1.34317,-2.98783,-0.349454,0.0379946,-0.279158,0.157657,
5,0.304647,-0.651493,0.0510762,1.34871,-3.01687,-0.330431,0.0514288,-0.225358,0.200664,
5,0.318158,-0.681782,0.0470939,1.35343,-3.04113,-0.309013,0.0213965,-0.181716,0.206488,
5,0.331697,-0.712292,0.0433267,1.35441,-3.06072,-0.2874,-0.024921,-0.130308,0.204639,
5,0.345228,-0.742965,0.0397857,1.35175,-3.07402,-0.263793,-0.052717,-0.0532672,0.247141,
5,0.358696,-0.773722,0.0365182,1.3419,-3.07735,-0.232685,-0.171701,0.0727275,0.357555,
5,0.372039,-0.804442,0.033668,1.32679,-3.06666,-0.180339,-0.159792,0.23271,0.680136,
5,0.385283,-0.834954,0.0314993,1.32193,-3.0356,-0.0963836,0.0371542,0.488038,1.00199,
5,0.398512,-0.865031,0.0302706,1.32378,-2.97997,0.00766906,-0.0228461,0.733491,1.08986,
5,0.411698,-0.894442,0.0300589,1.31355,-2.90218,0.107006,-0.209327,0.939974,0.905846,
5,0.424726,-0.922949,0.0307647,1.2919,-2.79918,0.191174,-0.255469,1.24736,0.780604,
5,0.437526,-0.950251,0.0322691,1.2681,-2.6612,0.266712,-0.253423,1.65329,0.729926,
5,0.45007,-0.976,0.0344875,1.24086,-2.48866,0.333986,-0.325405,1.95177,0.612105,
5,0.462299,-0.999914,0.0372968,1.20478,-2.29414,0.384889,-0.433502,2.10145,0.396166,
5,0.474108,-1.02186,0.0404779,1.15715,-2.09426,0.408359,-0.561207,2.06101,0.052808,
5,0.485406,-1.04183,0.0437317,1.1024,-1.90027,0.399402,-0.578378,1.98134,-0.264923,
5,0.496153,-1.05987,0.0467525,1.04704,-1.70726,0.361776,-0.573927,2.04121,-0.531687,
5,0.506326,-1.07595,0.0492608,0.987579,-1.5097,0.296916,-0.66174,2.074,-0.820129,
5,0.515845,-1.09008,0.0509621,0.916158,-1.31503,0.200349,-0.817854,1.98225,-1.17814,
5,0.524592,-1.10228,0.0515472,0.833172,-1.12556,0.0736925,-0.897498,1.96793,-1.43355,
5,0.532531,-1.11258,0.0508479,0.754695,-0.935166,-0.0565375,-0.725954,2.00124,-1.25101,
5,0.539745,-1.12101,0.0488279,0.688059,-0.750417,-0.190439,-0.656069,1.85278,-1.50839,
5,0.546227,-1.12753,0.0454489,0.608406,-0.553228,-0.328348,-0.991351,2.25486,-1.33272,
5,0.551684,-1.13235,0.0406935,0.48299,-0.410779,-0.465718,-1.58906,0.736783,-1.4974,
5,0.555771,-1.13628,0.0350451,0.334485,-0.374893,-0.506932,-1.46207,0.0823142,0.627638,
5,0.55862,-1.14009,0.0297305,0.235257,-0.387424,-0.398984,-0.584416,-0.250333,1.54364,
5,0.560537,-1.14395,0.0253823,0.148096,-0.385259,-0.31364,-1.21606,0.38195,0.16678,
5,0.561803,-1.14725,0.0219154,0.105243,-0.274519,-0.222722,0.318904,1.96322,1.65729,
5,0.562875,-1.14906,0.0195181,0.109025,-0.0870491,-0.0997084,-0.265311,1.94627,0.821135,
5,0.563732,-1.14954,0.0178854,0.0624689,-0.00857535,-0.0698152,-0.707337,-0.258922,-0.2412,
5,0.5643,-1.14965,0.0164113,0.051076,-0.0134022,-0.0679913,0.451564,0.247987,0.248877,
5,0.564865,-1.14971,0.0150028,0.0620112,0.000746551,-0.0566866,-0.252124,0.12794,-0.0479112,
5,0.565394,-1.14963,0.0136491,0.0436969,0.0147732,-0.0570384,-0.144758,0.245498,0.0112322,
5,0.565795,-1.14941,0.012318,0.036419,0.0296755,-0.0521717,-0.0271196,0.145792,0.0584816,
5,0.566128,-1.14908,0.0110464,0.0302646,0.0352734,-0.0451328,-0.121852,0.0558057,0.0555148,
5,0.566377,-1.14873,0.00985476,0.0196032,0.0347387,-0.0361723,-0.119006,0.0207645,0.097659,
5,0.5665,-1.1484,0.00876226,0.00489379,0.0312887,-0.0253109,-0.204381,-0.00362794,0.09427,
5,0.566476,-1.14812,0.00776897,-0.0095756,0.0265871,-0.0163282,-0.114113,-0.00475592,0.0593565,
5,0.566346,-1.14787,0.00684924,-0.0165333,0.0224175,-0.0106018,-0.0512374,0.00722162,0.0278816,
5,0.566173,-1.14766,0.00597271,-0.0180824,0.0196226,-0.00768604,-0.00384488,0.0232693,0.00205706,
5,0.566001,-1.14747,0.00511768,-0.0163283,0.0176548,-0.00630374,0.0161052,0.0240829,-0.00338264,
5,0.565855,-1.14731,0.00427348,-0.0128073,0.0158613,-0.00551867,0.0321773,0.0268245,-0.0101188,
5,0.565748,-1.14716,0.00343609,-0.00849869,0.0138139,-0.00494239,0.0321626,0.0189042,-0.00763924,
5,0.565678,-1.14703,0.00260662,-0.00554708,0.0112345,-0.00393485,0.00451185,0.0159801,-0.00132677,
5,0.565632,-1.14693,0.00178869,-0.00365125,0.00824611,-0.00263383,0.0106382,0.0105661,-0.0016557,
5,0.565607,-1.14687,0.000981386,-0.00143954,0.00535998,-0.00180888,0.0109515,0.0180646,-0.0110328,
6,0,0,0,0,0,0,0,0,0,
6,1.43516e-05,-3.62871e-05,-0.000760686,0.00287032,-0.00725742,0.0018427,0.0145066,0.00181986,0.0061196,
6,6.3272e-05,-0.00014006,-0.00150072,0.00691374,-0.0134972,0.00413095,0.0239163,0.0207479,0.00908372,
6,0.000142562,-0.000290537,-0.00221652,0.00894422,-0.0165982,0.00668827,-0.0265319,0.0658091,0.011605,
6,0.000228753,-0.000472032,-0.00290465,0.00829405,-0.0197007,0.0096651,-0.0307352,0.0207193,0.0176366,
6,0.000306932,-0.000696067,-0.00356134,0.00734182,-0.0251064,0.0129771,-0.03269,0.0188524,0.0184379,
6,0.000379714,-0.000975882,-0.0041849,0.00721454,-0.0308566,0.01629,-0.0139166,0.0136964,0.0176564,
6,0.000456054,-0.00131277,-0.00477457,0.00805342,-0.0365219,0.0197561,-0.0129927,0.0205827,0.0215585,
6,0.000539743,-0.00170031,-0.00532819,0.00868439,-0.0409851,0.023501,-0.0181552,0.0382039,0.023342,
6,0.000631195,-0.00213257,-0.0058462,0.00960604,-0.0454673,0.026877,-0.00706658,0.020194,0.0140377,
6,0.000737999,-0.00261669,-0.00633192,0.0117547,-0.0513557,0.029958,0.00685934,0.00953722,0.0173284,
6,0.000869721,-0.00316562,-0.00678232,0.0145898,-0.0584301,0.0339429,0.00692986,-0.00398568,0.0324646,
6,0.00102791,-0.00379044,-0.0071857,0.0170471,-0.0665346,0.039361,-0.000843126,-0.0114648,0.046549,
6,0.0011976,-0.00451776,-0.00752821,0.0168912,-0.0789291,0.0461168,-0.0463483,-0.0914471,0.0597354,
6,0.00136063,-0.00537709,-0.0077935,0.0157164,-0.0929384,0.0548035,-0.0216138,-0.0443843,0.0859143,
6,0.00151479,-0.00636951,-0.00796351,0.015115,-0.105544,0.0651755,-0.034659,-0.0628355,0.0940951,
6,0.00166062,-0.00749401,-0.00802597,0.0140516,-0.119357,0.0763123,-0.0310325,-0.0689945,0.101507,
6,0.00180432,-0.00876406,-0.00797435,0.014687,-0.134652,0.0879921,-2.52798e-05,-0.0930468,0.105165,
6,0.00196058,-0.0101928,-0.00780326,0.0165665,-0.151094,0.100206,-0.00566708,-0.0923918,0.112393,
6,0.00213049,-0.011792,-0.00750803,0.0174148,-0.168748,0.112819,-0.02105,-0.117737,0.1133,
6,0.00230427,-0.0135696,-0.00708694,0.0173406,-0.186775,0.125379,-0.024475,-0.100016,0.111331,
6,0.00248012,-0.0155323,-0.00653523,0.017829,-0.205767,0.138943,-0.0095794,-0.1374,0.133748,
6,0.00267427,-0.0177058,-0.005848,0.0210016,-0.228926,0.152483,0.0302478,-0.184964,0.11084,
6,0.00292046,-0.0201274,-0.00502057,0.0282361,-0.255398,0.166984,0.0732335,-0.20496,0.153367,
6,0.00325562,-0.0228329,-0.00403554,0.0387968,-0.285696,0.184002,0.0980587,-0.26295,0.162132,
6,0.00371919,-0.0258754,-0.00286907,0.0539168,-0.322801,0.203271,0.166188,-0.343749,0.199259,
6,0.0043618,-0.0293343,-0.00150464,0.0746047,-0.368983,0.223595,0.211572,-0.447989,0.183644,
6,0.00523641,-0.0332958,5.25105e-05,0.100318,-0.423322,0.241816,0.268647,-0.510071,0.156382,
6,0.00638686,-0.0378333,0.00178235,0.129772,-0.484179,0.258133,0.287836,-0.580862,0.144838,
6,0.00785937,-0.043012,0.00366722,0.164728,-0.551562,0.272821,0.380811,-0.643115,0.123164,
6,0.00970212,-0.0488931,0.00571454,0.203822,-0.624658,0.290622,0.372199,-0.697333,0.2083,
6,0.0119623,-0.0555314,0.00801795,0.248215,-0.702991,0.324041,0.488832,-0.749897,0.44157,
6,0.0146676,-0.063004,0.0107474,0.292842,-0.79154,0.375827,0.376985,-0.905612,0.582762,
6,0.0176329,-0.0713597,0.0140533,0.300223,-0.879592,0.439342,-0.270519,-0.739752,0.680701,
6,0.0207801,-0.0805468,0.0180811,0.329215,-0.957825,0.520188,0.817583,-0.705418,0.936084,
6,0.0245961,-0.0905308,0.023082,0.433987,-1.03898,0.633972,1.27442,-0.79937,1.35223,
6,0.0295114,-0.101377,0.0292972,0.549072,-1.13022,0.76305,1.02784,-0.911012,1.24788,
6,0.0355468,-0.113223,0.0366519,0.658003,-1.239,0.861873,1.14897,-1.15687,0.73542,
6,0.0427364,-0.126215,0.0446975,0.779927,-1.35944,0.901229,1.29272,-1.1489,0.0354991,
6,0.0511045,-0.140364,0.0528651,0.893695,-1.47038,0.886262,0.982686,-0.962986,-0.372096,
6,0.0602968,-0.155574,0.0605683,0.944759,-1.57149,0.808369,0.0143707,-0.948553,-1.24738,
6,0.0700132,-0.171938,0.0679057,0.998516,-1.70132,0.813085,1.03758,-1.54863,1.31208,
6,0.0804232,-0.189645,0.0753397,1.08348,-1.84025,0.827703,0.650696,-1.13407,-1.0455,
6,0.0915788,-0.208545,0.0822038,1.14765,-1.93976,0.699084,0.613371,-0.744817,-1.60814,
6,0.103337,-0.22832,0.0876652,1.20401,-2.01523,0.547188,0.49181,-0.644108,-1.52006,
6,0.115592,-0.248797,0.0916524,1.24704,-2.08,0.404224,0.341395,-0.52668,-1.42605,
6,0.128195,-0.269878,0.0942477,1.27356,-2.13626,0.268824,0.155183,-0.470471,-1.36584,
6,0.141008,-0.291521,0.0955722,1.28906,-2.1923,0.150057,0.116786,-0.522216,-1.08696,
6,0.153995,-0.313747,0.0958079,1.30822,-2.25298,0.0510562,0.229826,-0.56503,-0.962848,
6,0.167228,-0.336601,0.0951034,1.33836,-2.3178,-0.0379787,0.340633,-0.606784,-0.883786,
6,0.180781,-0.360113,0.0935557,1.37234,-2.38456,-0.117582,0.308113,-0.604521,-0.770564,
6,0.194631,-0.384287,0.0912561,1.39762,-2.45021,-0.188351,0.163426,-0.584194,-0.703681,
6,0.208667,-0.409111,0.0882858,1.40957,-2.51464,-0.25173,0.0360803,-0.579483,-0.61989,
6,0.222781,-0.434579,0.0847282,1.4133,-2.579,-0.30582,-0.0040437,-0.582953,-0.51431,
6,0.236927,-0.460693,0.0806919,1.41592,-2.64371,-0.347466,0.0135786,-0.586388,-0.366197,
6,0.251101,-0.487449,0.0763125,1.41873,-2.70757,-0.374422,-0.000350721,-0.56588,-0.214818,
6,0.265284,-0.514827,0.0717294,1.41803,-2.76796,-0.388229,-0.0579407,-0.515421,-0.0981135,
6,0.279441,-0.542773,0.0670662,1.41321,-2.82137,-0.390427,-0.084284,-0.423819,0.0218567,
6,0.293547,-0.571216,0.0624343,1.40813,-2.86712,-0.381964,-0.0634547,-0.359083,0.119231,
6,0.307612,-0.600086,0.0579284,1.40478,-2.90685,-0.365249,-0.0486859,-0.301174,0.190101,
6,0.321641,-0.629324,0.0536103,1.40103,-2.94077,-0.344392,-0.071966,-0.240479,0.203662,
6,0.335617,-0.65887,0.0495069,1.39416,-2.96841,-0.322311,-0.112118,-0.173237,0.215061,
6,0.34951,-0.688656,0.0456323,1.38448,-2.98888,-0.298621,-0.129148,-0.094467,0.236472,
6,0.363295,-0.718609,0.0420287,1.37251,-3.00179,-0.268117,-0.158833,-0.0189307,0.35398,
6,0.376957,-0.748626,0.0388311,1.35992,-3.00159,-0.217425,-0.141982,0.172834,0.648038,
6,0.390531,-0.778553,0.0362868,1.35491,-2.9837,-0.137448,-0.00415283,0.341665,0.951045,
6,0.404057,-0.808212,0.0346499,1.35027,-2.94808,-0.0359621,-0.134364,0.534399,1.08653,
6,0.41746,-0.837376,0.0340496,1.33032,-2.88477,0.0698805,-0.316379,0.906039,1.03987,
6,0.430603,-0.865729,0.0344822,1.29828,-2.78581,0.170621,-0.380913,1.26131,0.982508,
6,0.443405,-0.892936,0.0358891,1.26199,-2.65568,0.264734,-0.402935,1.54147,0.904757,
6,0.455833,-0.918725,0.0381848,1.22374,-2.50208,0.348381,-0.420793,1.73982,0.769147,
6,0.467864,-0.942906,0.0412363,1.18248,-2.334,0.4159,-0.464532,1.83659,0.575923,
6,0.479461,-0.965357,0.0448545,1.13696,-2.1562,0.461726,-0.507547,1.93818,0.3269,
6,0.490583,-0.985976,0.0487962,1.08727,-1.96765,0.480607,-0.549352,2.05547,0.0265876,
6,0.501179,-1.00467,0.0527636,1.03198,-1.7709,0.466846,-0.621976,2.10558,-0.338585,
6,0.511167,-1.02141,0.056396,0.965646,-1.57699,0.413612,-0.774394,1.99744,-0.77816,
6,0.520409,-1.03623,0.0592915,0.882746,-1.38838,0.319467,-0.959729,1.9977,-1.17265,
6,0.528788,-1.04914,0.0611109,0.792965,-1.19251,0.1984,-0.914697,2.14529,-1.32705,
6,0.536268,-1.06003,0.06164,0.703218,-0.986516,0.0613924,-0.959005,2.20424,-1.49762,
6,0.542815,-1.06889,0.0607256,0.606158,-0.784442,-0.0903006,-1.06381,2.06528,-1.62645,
6,0.548362,-1.07582,0.0582698,0.503279,-0.602561,-0.246863,-1.07763,1.79257,-1.5969,
6,0.552894,-1.08103,0.0543338,0.403087,-0.438867,-0.386372,-1.00903,1.6945,-1.27876,
6,0.556532,-1.08478,0.0492769,0.324413,-0.309904,-0.471017,-0.638942,1.08449,-0.478377,
6,0.559605,-1.08749,0.0437557,0.290283,-0.233029,-0.479253,-0.100891,0.632566,0.279015,
6,0.562489,-1.08984,0.0384269,0.286556,-0.237912,-0.432524,-0.0190922,-0.582342,0.642225,
6,0.565309,-1.0926,0.0337616,0.277337,-0.312594,-0.346562,-0.212872,-0.790443,1.07886,
6,0.568076,-1.09606,0.0298891,0.276089,-0.380602,-0.273943,0.143405,-0.446289,0.370196,
6,0.57066,-1.09992,0.0263206,0.240728,-0.390643,-0.28579,-0.908336,0.391367,-0.643179,
6,0.572584,-1.10357,0.0225172,0.143985,-0.340022,-0.320912,-1.10801,0.790433,-0.104312,
6,0.573721,-1.10641,0.0190031,0.0835431,-0.228276,-0.22793,-0.168247,1.63756,1.96852,
6,0.574527,-1.10796,0.0166399,0.0775741,-0.0805042,-0.090722,0.0025427,1.52489,0.797351,
6,0.575304,-1.10847,0.0150767,0.07782,-0.0221006,-0.0679458,-0.0415402,-0.184415,-0.364454,
6,0.576064,-1.10867,0.0136514,0.0742428,-0.0170502,-0.0631287,-0.0754009,0.43716,0.431214,
6,0.576712,-1.10871,0.0123528,0.055251,0.00880259,-0.0426088,-0.355805,0.239689,-0.0443164,
6,0.577162,-1.10856,0.0111711,0.0348571,0.0214025,-0.0397441,-0.103983,0.16697,0.0712719,
6,0.577458,-1.10831,0.0100349,0.0243038,0.0273565,-0.0335204,-0.155184,0.104196,0.0241653,
6,0.577656,-1.10803,0.00895234,0.0153584,0.0292521,-0.0290129,-0.0711989,0.0842301,0.0362838,
6,0.577772,-1.10774,0.00792083,0.0076965,0.0296702,-0.02331,-0.12902,0.0740724,0.0485349,
6,0.577785,-1.10744,0.00694996,-0.00504987,0.028754,-0.0168846,-0.174857,0.057028,0.0510137,
6,0.577667,-1.10717,0.00604083,-0.0184478,0.0264321,-0.0109601,-0.142304,0.0454145,0.0383218,
6,0.577437,-1.10692,0.00518261,-0.0276966,0.0237772,-0.00670379,-0.0902663,0.0502391,0.0170057,
6,0.577146,-1.1067,0.00435723,-0.0303424,0.0201122,-0.00439379,-0.00768526,0.02482,-0.00135915,
6,0.576862,-1.10652,0.00354866,-0.0264923,0.0146378,-0.00333931,0.0421668,0.013351,-0.00859096,
6,0.576624,-1.1064,0.00274715,-0.0211379,0.00928131,-0.00298381,0.022984,0.0272241,-0.0156094,
6,0.576443,-1.10633,0.00195099,-0.0150888,0.00571157,-0.00226728,0.0563283,0.0497778,-0.00123061,
6,0.576328,-1.10628,0.00116428,-0.00782423,0.00411227,-0.00109578,0.0477659,0.0673963,-0.00633383,
6,0.576284,-1.10624,0.000385043,-0.00108017,0.00367575,-0.000771331,0.045716,0.0734837,-0.0184996,
7,0,0,0,0,0,0,0,0,0,
7,3.0376e-06,-2.6016e-05,-0.000722821,0.00060752,-0.00520321,0.00209258,-0.0172475,0.00572767,0.00819361,
7,1.102e-05,-0.000105356,-0.00142219,0.000988968,-0.0106649,0.00469042,-0.00460901,-0.00526897,0.010301,
7,2.58248e-05,-0.000241135,-0.00209407,0.00197199,-0.0164908,0.00758938,-0.00498296,-0.00169969,0.0143324,
7,4.84998e-05,-0.000433448,-0.00273704,0.00256301,-0.0219717,0.010474,-0.0126009,0.00176634,0.0100082,
7,7.64458e-05,-0.0006802,-0.00335435,0.00302619,-0.0273787,0.0127212,-0.00758941,-0.000193367,0.0013387,
7,0.00011461,-0.000981872,-0.00395226,0.00460665,-0.0329558,0.0143534,0.0101776,-0.00170092,-0.00253219,
7,0.000175809,-0.00134164,-0.00453338,0.00763314,-0.0389969,0.0160788,0.0218913,-0.00965535,0.0032412,
7,0.000269477,-0.00176538,-0.0050929,0.0111006,-0.045751,0.0186746,0.0191672,-0.0162341,0.0152117,
7,0.000388151,-0.00225814,-0.00562171,0.0126343,-0.0528012,0.0222205,-0.0175325,-0.015694,0.0226115,
7,0.000519649,-0.00282735,-0.00610682,0.0136652,-0.0610416,0.027413,0.00891677,-0.0404987,0.0487814,
7,0.000669811,-0.00349353,-0.0065288,0.0163672,-0.072195,0.0348478,0.0165385,-0.0750824,0.0683265,
7,0.000835281,-0.004275,-0.00687019,0.0167268,-0.0840985,0.0435325,-0.0388409,-0.055791,0.0742617,
7,0.000984059,-0.00516775,-0.0071229,0.0130287,-0.0944506,0.0525811,-0.066187,-0.0434538,0.0757471,
7,0.00108447,-0.00616456,-0.00728464,0.00705299,-0.104913,0.0617289,-0.0852753,-0.0580339,0.0762841,
7,0.00112325,-0.00727517,-0.00735506,0.000703249,-0.117208,0.0708435,-0.0738124,-0.0808342,0.0750701,
7,0.00111358,-0.00851328,-0.0073319,-0.00263719,-0.130413,0.0804445,-0.0239236,-0.0765743,0.0862006,
7,0.00109021,-0.00989023,-0.0072096,-0.00203574,-0.144978,0.0906717,0.00655246,-0.108542,0.0878357,
7,0.00108318,-0.0114242,-0.00698387,0.000629667,-0.161822,0.101133,0.0181549,-0.123073,0.0909658,
7,0.0011024,-0.01313,-0.00665127,0.00321362,-0.179337,0.112043,0.00489191,-0.122187,0.0970045,
7,0.00113734,-0.0150149,-0.00621268,0.00377345,-0.197632,0.122333,-0.0231116,-0.139006,0.0783002,
7,0.0011756,-0.0170981,-0.00567574,0.00387964,-0.219015,0.131712,-0.00435678,-0.185135,0.0784556,
7,0.00121926,-0.019413,-0.00504065,0.0048518,-0.243967,0.141962,-0.00545665,-0.211747,0.0960373,
7,0.00127938,-0.0219939,-0.00429212,0.0071728,-0.272203,0.154402,0.0231427,-0.252118,0.123113,
7,0.0013832,-0.0248871,-0.00340605,0.0135914,-0.306442,0.169469,0.0780816,-0.334111,0.1496,
7,0.00158116,-0.0281671,-0.00236261,0.0260003,-0.349568,0.185875,0.145272,-0.433302,0.150416,
7,0.00194121,-0.0319179,-0.00114366,0.0460089,-0.400584,0.204571,0.233017,-0.494983,0.196267,
7,0.00254297,-0.0362225,0.000285671,0.074344,-0.460325,0.227953,0.315028,-0.61117,0.245956,
7,0.00342569,-0.0411834,0.00193553,0.1022,-0.531865,0.248676,0.223253,-0.735522,0.142073,
7,0.00460418,-0.04692,0.00378858,0.133498,-0.615463,0.26859,0.385188,-0.857017,0.229442,
7,0.00612624,-0.053518,0.00587985,0.170915,-0.704121,0.296323,0.348017,-0.838668,0.301504,
7,0.00793436,-0.0609941,0.00831591,0.190708,-0.791107,0.337545,0.0258775,-0.822947,0.504442,
7,0.00980097,-0.0693457,0.0112804,0.182614,-0.879215,0.402016,-0.220521,-0.861542,0.775469,
7,0.011773,-0.0786049,0.0149683,0.211797,-0.972619,0.482214,0.785855,-0.930903,0.825091,
7,0.0143356,-0.0888247,0.0195252,0.300716,-1.07134,0.57583,0.997331,-0.969985,1.04903,
7,0.0177949,-0.100063,0.0250635,0.39114,-1.17629,0.678485,0.816538,-1.05783,1.00935,
7,0.022088,-0.112452,0.0315892,0.467487,-1.30159,0.773304,0.710343,-1.38487,0.8893,
7,0.027102,-0.126203,0.0389199,0.535313,-1.44866,0.839497,0.642823,-1.5018,0.425719,
7,0.0327552,-0.141301,0.0466827,0.595332,-1.57085,0.859714,0.551171,-0.877401,-0.048017,
7,0.0390478,-0.157538,0.0543438,0.663178,-1.6766,0.819176,0.8024,-1.16684,-0.812914,
7,0.0459902,-0.174955,0.0615673,0.725308,-1.80664,0.772178,0.434619,-1.37253,-0.179715,
7,0.053598,-0.193876,0.0686621,0.796252,-1.9777,0.79343,0.982123,-2.00304,0.578529,
7,0.0619166,-0.214443,0.0755988,0.867468,-2.13571,0.740564,0.440144,-1.10657,-1.6908,
7,0.0707812,-0.236285,0.081448,0.905446,-2.23271,0.575938,0.304487,-0.759157,-1.69996,
7,0.0799554,-0.258986,0.0857154,0.929405,-2.30747,0.424204,0.154345,-0.653315,-1.42797,
7,0.0893147,-0.28239,0.0885511,0.942449,-2.37328,0.289579,0.0819598,-0.576458,-1.35115,
7,0.0987924,-0.306444,0.0900889,0.953094,-2.43746,0.164649,0.105422,-0.62028,-1.23032,
7,0.108423,-0.331173,0.09046,0.97302,-2.50846,0.0562275,0.271182,-0.715404,-1.01458,
7,0.118324,-0.356641,0.089834,1.00728,-2.5851,-0.0347614,0.397562,-0.735326,-0.874916,
7,0.128602,-0.382872,0.088374,1.04826,-2.66101,-0.110587,0.408373,-0.700358,-0.705445,
7,0.13927,-0.409833,0.0862264,1.08524,-2.73121,-0.172285,0.315876,-0.619017,-0.586865,
7,0.150268,-0.437459,0.0834947,1.11444,-2.79411,-0.227395,0.249866,-0.551655,-0.571167,
7,0.161541,-0.465689,0.0802193,1.14015,-2.85184,-0.281027,0.244567,-0.513415,-0.556717,
7,0.173079,-0.494481,0.0764223,1.16751,-2.90649,-0.331716,0.28375,-0.48886,-0.511159,
7,0.184911,-0.523806,0.0721529,1.19876,-2.95847,-0.375495,0.323623,-0.459258,-0.415849,
7,0.197064,-0.55363,0.0675131,1.23192,-3.00636,-0.405811,0.322736,-0.405172,-0.23668,
7,0.209538,-0.583897,0.0626654,1.26294,-3.04708,-0.417071,0.280103,-0.313311,-0.0273458,
7,0.222312,-0.614526,0.0578048,1.29171,-3.07874,-0.408395,0.276723,-0.220215,0.169742,
7,0.235372,-0.645431,0.0531117,1.32038,-3.10215,-0.383578,0.278257,-0.145355,0.301761,
7,0.248717,-0.67654,0.0487103,1.34857,-3.11963,-0.350037,0.266811,-0.099102,0.347565,
7,0.262338,-0.7078,0.0446592,1.37568,-3.13253,-0.313536,0.256236,-0.0521789,0.362133,
7,0.276216,-0.739156,0.040978,1.39998,-3.13857,-0.276032,0.209646,0.0409975,0.367997,
7,0.290306,-0.770535,0.0376684,1.4179,-3.13718,-0.239247,0.126014,0.0991493,0.347491,
7,0.304548,-0.80186,0.0347569,1.43059,-3.12782,-0.196398,0.103097,0.203365,0.491624,
7,0.318928,-0.833012,0.0323664,1.44529,-3.10263,-0.135038,0.166948,0.422098,0.724865,
7,0.333491,-0.863825,0.0306788,1.4673,-3.05993,-0.0558254,0.252145,0.560081,0.855606,
7,0.348247,-0.89412,0.0298314,1.48395,-2.99921,0.0329968,0.0575359,0.78979,0.920775,
7,0.363069,-0.923656,0.029891,1.48048,-2.90802,0.125592,-0.157816,1.18106,0.932534,
7,0.377768,-0.952105,0.0308787,1.45939,-2.78166,0.218592,-0.301881,1.50697,0.929006,
7,0.392199,-0.979148,0.0327745,1.42683,-2.62695,0.307235,-0.391403,1.75888,0.843728,
7,0.406261,-1.00455,0.0354884,1.3856,-2.4543,0.382192,-0.478907,1.8728,0.649977,
7,0.41987,-1.0282,0.0388358,1.33605,-2.27444,0.433947,-0.560982,1.90588,0.370706,
7,0.432951,-1.05004,0.0425585,1.28027,-2.0933,0.457256,-0.605765,1.89883,0.070031,
7,0.445471,-1.07006,0.0463639,1.22373,-1.9108,0.450477,-0.576657,1.93383,-0.242691,
7,0.457435,-1.08824,0.0499299,1.16906,-1.72626,0.409382,-0.567485,1.94013,-0.62961,
7,0.468808,-1.10459,0.0528545,1.10541,-1.54284,0.322198,-0.75988,1.91115,-1.1823,
7,0.479442,-1.11908,0.0546682,1.02144,-1.35472,0.187196,-0.981633,2.03599,-1.6045,
7,0.489141,-1.13164,0.0549857,0.918324,-1.15769,0.0229575,-1.15022,2.09266,-1.77836,
7,0.497761,-1.14222,0.0536407,0.805693,-0.957829,-0.145308,-1.17567,2.09385,-1.68659,
7,0.50526,-1.15077,0.0507218,0.694221,-0.752582,-0.291814,-1.12658,2.2024,-1.33476,
7,0.511763,-1.15732,0.0465948,0.606315,-0.557705,-0.386923,-0.695229,1.88244,-0.638736,
7,0.517578,-1.16189,0.0417474,0.556806,-0.355888,-0.435902,-0.343759,2.34387,-0.394278,
7,0.52293,-1.16502,0.0363289,0.513471,-0.270621,-0.501138,-0.56936,-0.493678,-0.970195,
7,0.527796,-1.16792,0.0307402,0.459749,-0.310076,-0.469955,-0.555529,-0.198912,1.57147,
7,0.53233,-1.17119,0.0260185,0.446963,-0.344014,-0.327714,0.265231,-0.381189,1.29398,
7,0.536515,-1.17467,0.0222622,0.390027,-0.350758,-0.276908,-1.45564,0.355517,-0.292645,
7,0.539829,-1.1779,0.0186954,0.272948,-0.296482,-0.289791,-0.960927,0.862835,-0.00447548,
7,0.542059,-1.18008,0.0155815,0.173022,-0.13833,-0.18633,-1.10593,2.47328,2.0793,
7,0.5433,-1.18089,0.0135559,0.0750983,-0.0242313,-0.0721359,-0.920112,-0.0353137,0.214353,
7,0.543952,-1.18117,0.0121906,0.0553354,-0.0311418,-0.0542701,0.487566,0.00623393,0.115414,
7,0.544517,-1.18143,0.0109474,0.0576842,-0.0210773,-0.0477004,-0.469314,0.310763,-0.0159428,
7,0.544941,-1.18153,0.00975617,0.0271157,0.00157165,-0.0438932,-0.18353,0.262797,0.0590941,
7,0.545193,-1.18144,0.00862204,0.0232371,0.015024,-0.0362773,0.0748226,0.123269,0.0617054,
7,0.545411,-1.18126,0.00756051,0.0204622,0.0206963,-0.0293715,-0.161027,0.104181,0.0446159,
