SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.3000, 15, -0.0573, -0.9863, 0.1180, -1.4708, 1.5701, -0.7404, -10.0555, 10.4063, -89.0675, 95.2688, -5.0549, -168.6324, -0.0991, 0.0435, -0.7375, -0.6667, -0.0310, -0.0056, -0.0263, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3000, 15, 0.0010, -0.9586, 0.2556, -1.6966, 1.5652, -0.6550, 2.2209, -4.0912, -76.9141, 107.5300, -1.7629, -142.3573, -0.2024, 0.2516, -0.7663, -0.5554, -0.0322, 0.0055, 0.0454, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.3200, 16, -0.0642, -0.9938, 0.1244, -1.0440, 1.3025, -1.0442, -10.2309, 10.6986, -89.1552, 95.2908, -4.9958, -168.6603, -0.0985, 0.0437, -0.7376, -0.6666, -0.0233, 0.0019, -0.0326, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3200, 16, -0.0554, -0.9581, 0.2874, 0.6892, -11.2147, 0.0003, 1.9287, -4.1496, -77.0310, 107.5373, -1.7195, -142.5409, -0.2012, 0.2506, -0.7667, -0.5558, 0.0251, 0.0050, 0.0138, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.3400, 17, -0.0953, -1.0014, 0.1053, -0.9094, -0.1807, -0.4740, -10.6402, 11.1371, -89.1552, 95.2692, -4.9856, -168.6621, -0.0985, 0.0438, -0.7374, -0.6668, 0.0083, 0.0094, -0.0136, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3400, 17, -0.0093, -0.9802, 0.2343, -3.4630, 19.6566, -2.2973, 1.9871, -3.7989, -76.7387, 107.4585, -1.7952, -142.1529, -0.2038, 0.2527, -0.7656, -0.5555, -0.0212, 0.0269, 0.0663, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.3600, 18, -0.0846, -1.0173, 0.0738, -5.2256, 1.0816, -1.0095, -10.6109, 9.7925, -88.4537, 95.1467, -4.9650, -168.6416, -0.0985, 0.0439, -0.7367, -0.6675, -0.0022, 0.0252, 0.0169, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3600, 18, -0.0316, -0.9539, 0.1102, 2.8896, -2.7591, -1.0381, 2.1040, -4.7341, -77.5570, 107.4988, -1.7504, -142.2648, -0.2029, 0.2522, -0.7659, -0.5555, 0.0002, 0.0005, 0.1898, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.3800, 19, -0.0914, -1.0003, 0.0594, -9.6686, 1.2284, -0.2910, -10.9032, 10.0555, -89.0091, 94.9454, -4.9635, -168.6179, -0.0987, 0.0439, -0.7355, -0.6688, 0.0050, 0.0080, 0.0283, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3800, 19, -0.0986, -0.9765, 0.2124, 9.7948, -26.5469, -1.8795, 2.2209, -4.7341, -77.0894, 107.6995, -1.5765, -142.6968, -0.1992, 0.2505, -0.7676, -0.5553, 0.0699, 0.0238, 0.0900, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.4000, 20, -0.1109, -1.0098, 0.0324, -14.7145, 1.6492, 1.0292, -10.9032, 10.0848, -88.7460, 94.6403, -4.9874, -168.5837, -0.0992, 0.0437, -0.7337, -0.6707, 0.0242, 0.0170, 0.0510, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4000, 20, -0.0258, -0.9551, 0.2185, 2.8399, 27.9263, -1.0937, 2.3378, -6.6628, -77.3816, 107.7419, -1.7242, -142.1442, -0.2027, 0.2536, -0.7668, -0.5537, -0.0029, 0.0030, 0.0858, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.4200, 21, -0.0784, -0.9984, 0.0519, -20.9485, 2.3751, 0.5902, -10.7279, 10.4063, -89.0091, 94.2072, -5.0007, -168.5359, -0.0997, 0.0436, -0.7312, -0.6734, -0.0086, 0.0052, 0.0251, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4200, 21, 0.0117, -0.9548, 0.1070, 10.9685, 1.9888, -1.8087, 2.3378, -4.0912, -76.9141, 107.8790, -1.6585, -142.1569, -0.2019, 0.2541, -0.7674, -0.5530, -0.0417, 0.0029, 0.1981, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.4400, 22, -0.0471, -0.9847, 0.0318, -25.1385, 3.5529, -0.2930, -10.0848, 11.1663, -89.2429, 93.6957, -4.9993, -168.4596, -0.1004, 0.0436, -0.7282, -0.6766, -0.0400, -0.0092, 0.0369, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4400, 22, -0.0373, -0.9769, 0.2356, 18.9717, -28.0512, -3.2109, 1.8703, -5.3185, -76.5634, 108.2643, -1.4444, -142.6168, -0.1974, 0.2527, -0.7699, -0.5517, 0.0105, 0.0266, 0.0746, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.4600, 23, -0.0507, -1.0068, 0.0072, -28.4426, 5.2228, -0.3933, -10.5232, 11.6925, -89.9737, 93.1081, -4.9938, -168.3630, -0.1011, 0.0437, -0.7246, -0.6803, -0.0364, 0.0124, 0.0521, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4600, 23, -0.0103, -0.9488, 0.2449, 13.2083, 15.8365, 0.4285, 2.0456, -4.6172, -76.7972, 108.4936, -1.5471, -142.2930, -0.1992, 0.2548, -0.7705, -0.5494, -0.0157, 0.0002, 0.0706, 0.0000, 0.0000, 0.0000, 0.0000
