Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,7.865564612,5.799192323,1.147290689,-0.295299185,0.482948114,0.80050897,,,
,6.797571281,6.154827227,0.929853206,-0.318144648,0.462206218,0.79632528,,,
,7.330651214,6.488460551,1.915283318,-0.328442813,0.433646177,0.809718654,,,
,8.548071937,8.144881537,1.376817582,-0.293796432,0.4366158,0.812821203,,,
,6.276981829,9.474200917,-0.338503465,-0.259043323,0.504451988,0.796615087,,,
,1.120017898,9.892517403,-3.951116955,-0.251842406,0.549275637,0.768554944,,,
,-4.038722202,8.877522669,-7.883899261,-0.305429664,0.532438532,0.775962385,,,
,-5.794207591,7.464666042,-9.309131776,-0.323636391,0.492298675,0.798064016,,,
,-5.992508283,6.401199079,-9.06539553,-0.32215525,0.464425178,0.824404689,,,
,-3.864772215,5.665406678,-9.607757379,-0.356893272,0.428967584,0.845337819,,,
,-2.657034479,3.115973673,-9.457928916,-0.319084302,0.448894495,0.849178695,,,
,-3.216413175,4.108050095,-12.07772114,-0.309541896,0.492910398,0.828836901,,,
,-4.557707373,2.418626741,-12.57040755,-0.318959633,0.503000815,0.819743425,,,
,-3.318514254,1.430159952,-11.4809283,-0.341057696,0.486051172,0.831873904,,,
,-0.652255154,2.870690441,-10.76478835,-0.364693272,0.459915189,0.826920387,,,
,3.029113271,5.563477486,-10.53944405,-0.375774312,0.449083384,0.844253007,,,
,6.514071764,7.864819766,-9.807318579,-0.377382671,0.41976524,0.84734159,,,
,10.79595725,12.11192672,-10.1817465,-0.327748012,0.424266463,0.841554842,,,
,16.1020621,19.39490784,-11.1334294,-0.30809052,0.434948624,0.856674006,,,
,22.54795189,25.64375745,-10.84357005,-0.309731295,0.420992151,0.876894597,,,
,37.91187246,28.93431136,-12.93062611,-0.39213211,0.227928033,1.001212742,,,
,44.98612506,56.74831834,-14.72673421,-0.108045668,0.498304281,0.874002345,,,
,72.02314397,64.66235518,-13.10434692,-0.341431193,0.375349949,0.936604689,,,
,85.35432488,87.37835559,-13.31043983,-0.398143527,0.334675535,0.926935576,,,
,110.7715921,106.9410255,-12.23591479,-0.459240469,0.373853619,0.814915596,,,
,113.0055546,136.2977786,-26.7521443,-0.240879511,0.429383486,1.049462181,,,
,151.0340239,154.8808626,-24.58246772,-0.264047604,0.556455352,0.918093782,,,
,171.6235488,185.9742508,-35.85174541,-0.155459123,0.434272681,0.913824261,,,
,202.3160384,217.6055891,-55.08410513,-0.057743017,0.566575943,0.933620591,,,
,231.5074932,256.69764,-75.22042036,0.094362385,0.523133231,0.87876422,,,
,276.5255893,334.8074292,-114.9403184,0.264007543,0.540035474,0.762994699,,,
,335.8855639,430.3524387,-155.1167493,-0.017999286,0.62476157,0.814674924,,,
,363.6056058,467.2434723,-158.9937828,-1.250817839,1.455074108,1.49269633,,,
,339.2232149,481.1575805,-173.8577977,-1.200658919,1.683327625,1.066025076,,,
,325.3207951,428.3463416,-133.2155522,-2.075711009,1.525580224,1.048354842,,,
,348.6720338,326.4269474,-120.1054757,-2.121113558,2.352041794,1.801904077,,,
,283.88655,247.7517062,-138.0690776,-1.344162589,2.260605097,1.90682895,,,
,224.012174,162.8187917,-118.8262328,-1.082864424,1.740329358,1.802687666,,,
,156.3003655,65.65208248,-64.99724901,0.672445362,0.342458716,2.290846075,,,
,26.76102515,-129.3087248,27.46960205,-1.65698053,3.301829154,3.189258104,,,
,-81.92465682,-181.9605668,88.06504551,0.562630071,1.159991641,1.79590683,,,
,-141.7058127,-159.3819617,99.85938172,0.80466208,0.528255657,1.20149419,,,
,-157.4284621,-148.2448081,107.8057334,0.357276249,0.100395617,1.086484506,,,
,-149.6272406,-155.2950538,110.4400787,0.088000102,-0.040459225,1.016947401,,,
,-147.901148,-187.2988146,105.625629,-0.234799388,0.150163405,1.042558512,,,
,-162.521885,-222.7927479,95.14812166,-0.398452396,0.321907951,1.038852497,,,
,-182.9105309,-254.7922116,85.22558126,-0.483318349,0.428748828,1.002130173,,,
,-202.9297908,-280.8220853,82.34377544,-0.569776351,0.481641794,0.954455963,,,
,-218.1028591,-301.4996737,81.83155117,-0.641201019,0.533049134,0.880007034,,,
,-228.086706,-316.8906952,79.986226,-0.696886035,0.521219776,0.789529052,,,
,-224.8667405,-329.9445072,76.38209229,-0.723603364,0.4905684,0.757430479,,,
