Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,1.147749055,3.600180306,-1.634132927,-0.331556881,0.456767686,0.824444139,,,
,-0.280577432,2.434497672,-1.611615686,-0.33156371,0.453676453,0.825992864,,,
,1.148608492,2.631251378,-1.64387321,-0.33951682,0.42123211,0.844766463,,,
,1.979339999,3.263109235,-0.85554058,-0.334794088,0.437392762,0.85090897,,,
,1.743395979,4.708452569,-0.230500921,-0.326913863,0.447391335,0.852303568,,,
,2.583466698,5.985289015,-1.64794121,-0.309545362,0.476675433,0.845746279,,,
,1.323876281,7.037755189,-4.072182937,-0.333175943,0.47828104,0.847842813,,,
,0.604012108,6.324823805,-4.239085543,-0.355198777,0.493795821,0.842156677,,,
,0.159797929,2.277965602,-5.149973846,-0.378798063,0.473874924,0.825554638,,,
,-1.361748792,-0.796010265,-4.221724922,-0.363048216,0.427601835,0.81111315,,,
,-2.264157319,-2.087686318,-3.267119939,-0.366217125,0.425273394,0.817399388,,,
,-0.613122137,-3.268208559,-1.659629549,-0.352061162,0.439840163,0.829542406,,,
,-1.212378694,-1.484590943,-1.703976483,-0.36943629,0.449066871,0.850944343,,,
,0.540356497,-1.701913835,-0.293411687,-0.366264424,0.447547503,0.842318451,,,
,-0.055233131,-1.981689126,0.466273054,-0.370997859,0.423667482,0.837715698,,,
,0.093621304,-2.446758968,0.360046678,-0.345826096,0.425860754,0.849583282,,,
,0.158995788,-1.414289022,0.882870667,-0.328510805,0.441201529,0.858546381,,,
,0.777904798,-0.646582872,0.948417038,-0.372623955,0.390471967,0.846238328,,,
,3.226038865,-1.544350441,1.748495303,-0.393044852,0.393693884,0.826499796,,,
,2.094905586,-4.27741642,2.176151002,-0.369322936,0.433820489,0.803495107,,,
,0.562587259,-4.940271293,2.095879615,-0.323627829,0.44141264,0.799358919,,,
,-1.061289724,-5.084312882,2.22708695,-0.320509072,0.452914373,0.814856779,,,
,-1.257012107,-4.269910672,2.177354213,-0.334732212,0.412828338,0.819766565,,,
,0.101585417,-2.223534611,1.078421162,-0.292167584,0.42430999,0.809490724,,,
,1.369311835,1.124257786,2.407855134,-0.324538124,0.40657156,0.83429103,,,
,2.313259802,1.597406333,1.293795997,-0.325263609,0.4089737,0.811769929,,,
,2.430945333,3.338911551,1.670286564,-0.320567788,0.439733537,0.832710805,,,
,2.822905761,3.112134856,0.903497147,-0.341042712,0.430551988,0.829272987,,,
,3.379706146,3.611295687,0.605902868,-0.349701223,0.412094597,0.82166106,,,
,2.982245324,4.38736702,0.966751688,-0.342596228,0.424424261,0.819191233,,,
,2.400005612,3.597487404,0.028074932,-0.346511825,0.433712538,0.81385739,,,
,0.205863736,4.450506969,-0.611804334,-0.339432008,0.452939857,0.823061468,,,
,-1.89895402,4.025486877,-1.466485477,-0.340170438,0.452241896,0.804421203,,,
